Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15889,PROVENCAL NATURAL GAS SERVICE,Municipal Owned,LA,0,0,0,0,2,3,3,3,2,3,0
15770,PORT BARRE MUNICIPAL SYSTEM,Municipal Owned,LA,20,19,33,16,9,7,17,12,12,11,13
15763,PORT ALLEN MUNICIPAL SYSTEM,Municipal Owned,LA,13,5,5,5,7,7,5,3,5,2,7
15679,"PLAQUEMINE, CITY OF",Municipal Owned,LA,20,20,30,0,45,8,29,23,4,1,9
15532,PIERRE PART NATURAL GAS INC,Investor Owned,LA,66,45,25,15,23,36,31,62,396,136,24
15161,"PATTERSON GAS DEPT, CITY OF",Municipal Owned,LA,5,25,1,2,8,7,6,9,9,10,2
15077,PALMETTO GAS SYSTEM,Municipal Owned,LA,36,12,27,20,21,29,16,1,14,19,1
13470,NEZPIQUE GAS SYSTEM INC,Cooperative,LA,3,2,4,3,1,0,8,3,1,3,2
13440,"NEWELLTON, TOWN OF - ST JOSEPH JOINT LINE",Municipal Owned,LA,0,0,7,7,7,14,12,13,7,0,6
13370,"NEW ROADS GAS SYSTEM, TOWN OF",Municipal Owned,LA,7,17,8,8,8,6,19,6,13,1,8
13360,"ENTERGY NEW ORLEANS, LLC",Investor Owned,LA,830,735,549,476,458,528,615,501,401,400,338
12786,"MORGANZA, VILLAGE OF",Municipal Owned,LA,0,8,14,24,25,11,9,6,8,7,13
12776,"MORGAN CITY GAS DEPT, CITY OF",Municipal Owned,LA,44,35,45,53,19,11,14,11,11,13,16
12768,MOREAUVILLE GAS DEPT,Municipal Owned,LA,3,0,0,6,116,33,23,20,17,18,11
12758,MONTPELIER GAS SYSTEM,Municipal Owned,LA,4,4,4,0,0,0,1,8,1,4,2
12750,"MONTGOMERY, TOWN OF",Municipal Owned,LA,0,20,0,2,2,13,13,9,8,5,9
12330,"MELVILLE, TOWN OF",Municipal Owned,LA,6,0,59,0,1,1,1,4,1,18,7
12162,MARINGOUIN GAS SYSTEM,Municipal Owned,LA,0,0,0,4,4,3,4,3,7,3,2
12036,MADISONVILLE GAS SYSTEM,Municipal Owned,LA,14,18,5,12,11,8,7,8,6,8,10
11800,ATMOS ENERGY CORPORATION - LOUISIANA,Privately Owned,LA,2502,2951,2151,2040,2079,2105,3035,2700,3343,3904,2903
11656,"LOGANSPORT GAS DEPT, TOWN OF",Municipal Owned,LA,25,12,20,6,10,19,10,12,6,0,19
11606,"LIVONIA, VILLAGE OF",Municipal Owned,LA,6,4,11,9,6,4,5,7,5,26,5
11604,"LIVINGSTON, TOWN OF",Municipal Owned,LA,0,0,14,16,8,5,19,7,18,13,11
11392,LEONVILLE GAS SYSTEM,Municipal Owned,LA,0,4,1,1,1,8,1,2,1,2,3
10340,KROTZ SPRINGS GAS SYSTEM,Municipal Owned,LA,0,3,1,2,4,3,0,2,4,2,0
10260,"KINDER GAS SYSTEMS, TOWN OF",Municipal Owned,LA,22,0,1,6,16,23,6,6,3,9,5
10180,KENTWOOD NATURAL GAS SYSTEM,Municipal Owned,LA,23,20,9,19,16,14,10,6,2,10,8
10060,"KAPLAN GAS DEPT, CITY OF",Municipal Owned,LA,12,23,3,24,12,14,37,24,20,17,10
9310,"JONESVILLE, TOWN OF",Municipal Owned,LA,33,77,80,85,14,15,57,0,27,14,0
9210,"JENA GAS SYSTEM, TOWN OF",Municipal Owned,LA,12,19,38,20,17,15,33,10,12,125,6
9030,"JACKSON, TOWN OF",Municipal Owned,LA,12,5,3,4,9,4,10,20,25,24,13
8230,"IOTA GAS DEPT, TOWN OF",Municipal Owned,LA,2,4,1,11,1,1,1,0,0,0,0
8010,IBERVILLE PARISH NATURAL GAS SYSTEM,Municipal Owned,LA,44,41,47,46,38,55,64,61,75,16,28
7360,"HORNBECK GAS DEPT, CITY OF",Municipal Owned,LA,8,3,9,6,2,1,0,0,0,0,2
7100,"HARRISONBURG, VILLAGE OF",Municipal Owned,LA,10,6,14,15,0,0,0,0,17,2,2
6920,"ENTERGY LOUISIANA, LLC",Investor Owned,LA,621,827,538,718,708,904,971,782,772,666,608
6840,"GUEYDAN MUNICIPAL PLANT, TOWN OF",Municipal Owned,LA,0,0,1,0,35,3,2,3,6,0,3
6770,"GREENSBURG GAS & WATER, TOWN OF",Municipal Owned,LA,3,2,0,1,3,0,0,1,1,0,0
6510,"GRAND ISLE, TOWN OF",Municipal Owned,LA,85,81,117,28,71,61,65,38,23,10,35
6500,GRAND COUTEAU MUNICIPAL SYSTEM,Municipal Owned,LA,0,3,3,8,3,2,6,4,4,2,1
6440,"GONZALES GAS CO, TOWN OF",Municipal Owned,LA,11,14,15,25,24,43,25,34,18,24,34
6241,"WEST FELICIANA PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,15,10,5,15,3,8,3,5,5,2
6240,"WASHINGTON PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,32,32,14,19,2,9,12,8,15,17,10
6239,"POINTE COUPEE PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,6,4,1,0,0,1,0,17,4,7,2
6235,"VERNON PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,0,4,14,5,18,11,19,13,1,14,7
6233,"LIVINGSTON PARISH - A, GAS UTIL DIST # 1 OF",Municipal Owned,LA,17,9,13,9,16,2,9,13,11,10,17
6232,"POINTE COUPEE PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,5,6,10,0,1,0,0,19,7,6,18
6226,"EAST FELICIANA PARISH, GAS UTIL DIST # 2 OF",Municipal Owned,LA,15,11,14,28,24,17,25,34,26,25,26
6225,"EAST FELICIANA PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,23,23,2,23,12,11,5,8,8,4,0
6219,"EAST BATON ROUGE PARISH, GAS UTIL DIST # 1 OF",Municipal Owned,LA,21,41,14,30,69,94,81,74,15,83,65
5370,FOREST HILL GAS SYSTEM,Municipal Owned,LA,9,1,2,0,3,5,3,3,9,2,8
4600,"EVANGELINE GAS CO, INC",Investor Owned,LA,38,33,63,59,48,44,47,32,39,51,82
4590,"EUNICE GAS DEPT, CITY OF",Municipal Owned,LA,0,19,10,0,8,17,16,29,25,14,16
4341,"ELIZABETH, TOWN OF",Municipal Owned,LA,3,0,0,0,4,2,5,3,3,1,6
3470,"DONALDSONVILLE, CITY OF",Municipal Owned,LA,126,43,66,47,37,197,154,60,26,113,24
3325,DEQUINCY GAS DEPARTMENT,Municipal Owned,LA,0,0,0,4,3,10,4,5,2,3,2
3295,"DENHAM SPRINGS GAS DEPT, CITY OF",Municipal Owned,LA,29,48,25,97,123,125,49,42,62,43,34
3220,"DELCAMBRE GAS DEPT, TOWN OF",Municipal Owned,LA,0,0,7,5,12,7,8,0,0,9,0
2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,Municipal Owned,LA,64,84,54,30,34,40,46,46,36,79,33
2622,"COLUMBIA, TOWN OF",Municipal Owned,LA,1,3,0,0,2,0,0,0,0,1,0
2548,"COLFAX GAS DEPT, TOWN OF",Municipal Owned,LA,30,36,42,31,23,15,23,15,28,20,36
2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA",Municipal Owned,LA,17,23,25,3,13,37,22,25,19,15,6
2476,CLAYTON GAS SYSTEM,Municipal Owned,LA,12,12,2,3,24,6,5,0,24,0,0
2280,CHATHAM NATURAL GAS DIV,Municipal Owned,LA,2,1,1,5,1,5,0,3,0,6,9
2092,CARENCRO GAS SYSTEM,Municipal Owned,LA,0,0,0,7,10,2,0,1,0,0,0
1680,"BOYCE MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,4,2,2,2,4,9,6,8
1376,"BERWICK, TOWN OF",Municipal Owned,LA,15,8,24,3,5,29,8,23,10,9,5
1136,"BASILE, TOWN OF",Municipal Owned,LA,0,6,0,0,7,2,2,5,0,2,6
1072,"BALDWIN MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,LA,0,0,0,8,16,0,9,10,26,18,0
1064,BAKER UTILITY SYSTEM,Municipal Owned,LA,69,35,36,49,38,54,30,31,18,10,28
675,"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,LA,7,3,3,57,13,15,14,19,4,8,8
270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",Municipal Owned,LA,280,177,187,127,118,98,87,70,70,120,153
27,ABITA SPRINGS NAT GAS & WATER,Municipal Owned,LA,5,0,0,0,1,7,11,11,10,14,4
