,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2,FIPS Code,NM,Cibola,35006,35006,35006,35006,35006,35006,35006,35006,35006,35006
3,House Heating Fuel: Electric,NM,Cibola,754,661,740,676,835,908,1059,1048,1109,988
4,House Heating Fuel: Fuel Oil,NM,Cibola,13,18,25,25,25,10,10,4,0,0
5,House Heating Fuel: Gas,NM,Cibola,4222,4210,4054,4053,4103,4379,4494,4888,4829,4692
6,House Heating Fuel: Propane,NM,Cibola,1243,1051,1008,1128,1320,1303,1350,1436,1293,1213
7,House Heating Fuel: Wood,NM,Cibola,1736,1918,1923,1850,1815,1663,1652,1557,1566,1602
26,Median Number of Rooms,NM,Cibola,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0
27,Number of Rooms: 1,NM,Cibola,342,354,357,388,408,409,341,340,309,337
28,Number of Rooms: 2,NM,Cibola,459,447,430,436,347,327,287,371,343,327
29,Number of Rooms: 3,NM,Cibola,1081,1024,890,962,870,883,1003,1086,1098,1038
30,Number of Rooms: 4,NM,Cibola,1962,1960,1968,2023,2086,2265,2467,2318,2405,2378
31,Number of Rooms: 5,NM,Cibola,3015,3101,3264,3261,3452,3388,3170,3104,3103,3035
32,Number of Rooms: 6,NM,Cibola,1954,2181,2008,1946,1818,1755,1804,2111,2167,2440
33,Number of Rooms: 7,NM,Cibola,1388,1041,1014,975,944,976,1044,1131,1187,1150
34,Number of Rooms: 8,NM,Cibola,509,580,683,678,638,530,496,457,364,407
35,Number of Rooms: 9+,NM,Cibola,318,387,473,391,537,555,498,388,367,285
36,Owner-Occupied,NM,Cibola,17420,18248,18257,18080,18426,18045,17840,17384,17571,17428
37,Renter-Occupied,NM,Cibola,7753,7120,7297,7195,6936,7391,7670,7769,7816,7983
38,Total Housing Units,NM,Cibola,11028,11075,11087,11060,11100,11088,11110,11306,11343,11397
39,Total Population,NM,Cibola,27179,27316,27293,27296,27392,27382,27373,27049,26978,26891
40,Units in Structure: 1 ATTACHED,NM,Cibola,590,530,422,436,371,302,306,287,316,253
41,Units in Structure: 1 DETACHED,NM,Cibola,7394,7488,7351,7127,6998,6783,6578,6559,6751,6854
42,Units in Structure: 10-19,NM,Cibola,154,127,65,67,73,61,60,100,70,89
43,Units in Structure: 2,NM,Cibola,117,128,159,141,150,115,137,66,41,49
44,Units in Structure: 20-49,NM,Cibola,129,50,32,28,91,82,153,144,152,123
45,Units in Structure: 3-4,NM,Cibola,199,319,382,399,360,350,351,382,312,363
46,Units in Structure: 5-9,NM,Cibola,168,118,132,188,187,204,297,348,281,306
47,Units in Structure: 50+,NM,Cibola,116,64,61,55,57,51,69,85,101,107
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Cibola,0,0,18,21,18,19,20,0,21,27
49,Units in Structure: Mobile Home,NM,Cibola,2161,2251,2465,2598,2795,3121,3139,3335,3298,3226
50,Year Built: 1940-1949,NM,Cibola,221,194,278,275,264,1113,1109,1066,1026,929
51,Year Built: 1950-1959,NM,Cibola,1202,1152,1098,1046,1100,1467,1652,1776,1640,1704
52,Year Built: 1960-1969,NM,Cibola,1656,1550,1649,1729,1647,2863,2743,3010,3141,3184
53,Year Built: 1970-1979,NM,Cibola,3152,3080,2920,2742,3001,1811,1977,1986,1906,1626
54,Year Built: 1980-1989,NM,Cibola,2207,2112,2045,1945,1756,1361,1294,1221,1331,1377
55,Year Built: 1990-1999,NM,Cibola,1493,1507,1448,1386,1345,1330,1092,1077,1029,1279
56,Year Built: 2000-2009,NM,Cibola,353,454,807,1025,1112,87,93,92,105,128
57,Year Built: 2010-2013,NM,Cibola,67,221,11,29,40,11,36,34,39,92
58,Year Built: before 1940,NM,Cibola,677,805,831,883,835,284,350,370,460,376
0,Avg household size of owner-occupied unit,NM,Colfax,2.35,2.28,2.28,2.31,2.4,2.27,2.29,2.18,2.13,2.01
1,Avg household size of renter-occupied unit,NM,Colfax,2.29,2.35,2.32,2.37,2.33,2.23,2.21,2.08,1.96,1.92
2,FIPS Code,NM,Colfax,35007,35007,35007,35007,35007,35007,35007,35007,35007,35007
3,House Heating Fuel: Electric,NM,Colfax,754,870,852,834,827,848,719,763,720,644
4,House Heating Fuel: Fuel Oil,NM,Colfax,47,48,40,129,137,100,96,94,21,15
5,House Heating Fuel: Gas,NM,Colfax,3153,2915,2768,2683,2697,2831,2867,3132,3273,3370
6,House Heating Fuel: Propane,NM,Colfax,1099,1043,1119,1024,898,918,882,785,844,855
7,House Heating Fuel: Wood,NM,Colfax,627,801,886,815,738,778,754,736,758,869
26,Median Number of Rooms,NM,Colfax,5.1,5.0,5.0,5.0,5.1,5.1,5.1,5.2,5.1,5.1
27,Number of Rooms: 1,NM,Colfax,93,57,116,112,105,106,178,206,203,315
28,Number of Rooms: 2,NM,Colfax,207,272,344,301,285,238,185,138,116,175
29,Number of Rooms: 3,NM,Colfax,1014,1177,1178,1090,1104,996,898,917,908,766
30,Number of Rooms: 4,NM,Colfax,2066,2030,1910,2053,2017,1989,2072,2097,2246,2188
31,Number of Rooms: 5,NM,Colfax,2719,2801,2875,2648,2709,2849,2737,2629,2757,2666
32,Number of Rooms: 6,NM,Colfax,1793,1620,1615,1801,1786,1866,1883,1747,1616,1763
33,Number of Rooms: 7,NM,Colfax,1165,1121,1015,927,1014,933,1019,1091,1131,956
34,Number of Rooms: 8,NM,Colfax,545,437,486,524,506,532,602,668,607,640
35,Number of Rooms: 9+,NM,Colfax,286,452,452,548,520,558,485,714,660,815
36,Owner-Occupied,NM,Colfax,9217,8708,8717,8754,8705,8780,8469,8199,8345,8356
37,Renter-Occupied,NM,Colfax,4216,4608,4413,4239,4062,3741,3740,3797,3458,3256
38,Total Housing Units,NM,Colfax,9888,9967,9991,10004,10046,10067,10059,10207,10244,10284
39,Total Population,NM,Colfax,13827,13762,13614,13485,13264,12997,12716,12522,12353,12168
40,Units in Structure: 1 ATTACHED,NM,Colfax,315,300,244,196,208,173,170,189,163,154
41,Units in Structure: 1 DETACHED,NM,Colfax,7003,6940,6828,6875,6810,6793,6664,6733,6770,7045
42,Units in Structure: 10-19,NM,Colfax,110,104,96,98,167,212,279,354,410,415
43,Units in Structure: 2,NM,Colfax,236,301,342,304,295,260,229,228,198,179
44,Units in Structure: 20-49,NM,Colfax,165,108,85,114,114,124,132,156,155,148
45,Units in Structure: 3-4,NM,Colfax,245,273,272,307,278,260,291,331,308,267
46,Units in Structure: 5-9,NM,Colfax,271,321,384,396,371,392,369,301,300,298
47,Units in Structure: 50+,NM,Colfax,38,33,31,26,5,10,4,3,3,5
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Colfax,0,0,0,0,0,0,0,1,1,1
49,Units in Structure: Mobile Home,NM,Colfax,1505,1587,1709,1688,1798,1843,1921,1911,1936,1772
50,Year Built: 1940-1949,NM,Colfax,669,659,625,564,590,807,868,769,865,986
51,Year Built: 1950-1959,NM,Colfax,831,781,846,891,811,1156,1089,978,787,637
52,Year Built: 1960-1969,NM,Colfax,1057,1067,928,1160,1286,1495,1245,1502,1563,1540
53,Year Built: 1970-1979,NM,Colfax,1661,1760,1616,1428,1438,1827,1890,1835,1888,1685
54,Year Built: 1980-1989,NM,Colfax,2038,1976,1987,1924,1881,1772,1935,1966,1849,1789
55,Year Built: 1990-1999,NM,Colfax,1452,1437,1497,1647,1703,1005,982,880,917,956
56,Year Built: 2000-2009,NM,Colfax,543,608,917,1007,1151,7,14,49,86,103
57,Year Built: 2010-2013,NM,Colfax,22,110,3,3,4,0,4,18,21,22
58,Year Built: before 1940,NM,Colfax,1615,1569,1572,1380,1182,575,567,719,723,729
0,Avg household size of owner-occupied unit,NM,Curry,2.62,2.63,2.62,2.65,2.69,2.72,2.7,2.64,2.68,2.68
1,Avg household size of renter-occupied unit,NM,Curry,2.66,2.66,2.7,2.7,2.7,2.72,2.72,2.7,2.62,2.56
2,FIPS Code,NM,Curry,35009,35009,35009,35009,35009,35009,35009,35009,35009,35009
3,House Heating Fuel: Electric,NM,Curry,6640,6924,7460,8025,8447,8324,8500,8876,9214,9197
4,House Heating Fuel: Fuel Oil,NM,Curry,3,3,4,3,3,0,0,0,0,0
5,House Heating Fuel: Gas,NM,Curry,8993,9089,8885,8814,8570,8575,8415,8139,8049,8112
6,House Heating Fuel: Propane,NM,Curry,1286,1140,1076,835,687,639,609,640,550,517
7,House Heating Fuel: Wood,NM,Curry,339,293,212,184,202,213,245,242,220,253
26,Median Number of Rooms,NM,Curry,5.3,5.4,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.5
27,Number of Rooms: 1,NM,Curry,340,260,303,298,222,159,197,226,266,348
28,Number of Rooms: 2,NM,Curry,402,305,267,234,362,382,445,520,563,403
29,Number of Rooms: 3,NM,Curry,1622,1649,1730,1769,1606,1558,1596,1485,1438,1523
30,Number of Rooms: 4,NM,Curry,3217,3383,3267,3451,3346,3421,3176,3627,3738,3811
31,Number of Rooms: 5,NM,Curry,5409,5000,4685,4636,4540,4671,4845,4884,4774,4703
32,Number of Rooms: 6,NM,Curry,4574,4478,4595,4518,4801,4701,4679,4384,4332,4410
33,Number of Rooms: 7,NM,Curry,2453,2752,2838,2870,3036,2953,3016,3084,3161,2995
34,Number of Rooms: 8,NM,Curry,1048,1208,1401,1377,1434,1470,1502,1608,1691,1728
35,Number of Rooms: 9+,NM,Curry,821,956,1049,1090,1075,1259,1229,1249,1224,1346
36,Owner-Occupied,NM,Curry,27824,28817,28210,28532,29082,28858,29083,28149,28491,28320
37,Renter-Occupied,NM,Curry,17774,17409,18714,19609,19969,20587,20397,21082,20663,20378
38,Total Housing Units,NM,Curry,19886,19991,20135,20243,20422,20574,20685,21067,21187,21267
39,Total Population,NM,Curry,46924,47453,48101,49302,50173,50497,50544,50283,50199,49732
40,Units in Structure: 1 ATTACHED,NM,Curry,829,711,753,712,745,805,830,786,864,896
41,Units in Structure: 1 DETACHED,NM,Curry,14129,14167,14498,14760,14955,14796,14677,14948,14987,15048
42,Units in Structure: 10-19,NM,Curry,395,310,390,293,289,278,365,338,406,408
43,Units in Structure: 2,NM,Curry,667,745,724,713,674,677,707,669,697,674
44,Units in Structure: 20-49,NM,Curry,213,189,132,156,193,180,241,194,189,177
45,Units in Structure: 3-4,NM,Curry,974,965,899,927,925,1020,988,1170,1167,1135
46,Units in Structure: 5-9,NM,Curry,581,605,552,614,658,593,600,647,636,556
47,Units in Structure: 50+,NM,Curry,90,87,129,157,130,71,94,81,49,62
48,"Units in Structure: Boat,RV,Van,Etc.",NM,Curry,29,17,29,49,104,102,116,124,94,84
49,Units in Structure: Mobile Home,NM,Curry,1979,2195,2029,1862,1749,2052,2067,2110,2098,2227
50,Year Built: 1940-1949,NM,Curry,1758,1623,1664,1525,1495,2702,2702,2446,2058,2083
51,Year Built: 1950-1959,NM,Curry,3405,3565,3313,3164,2870,3358,3429,3315,3383,3058
52,Year Built: 1960-1969,NM,Curry,3536,3366,3161,3403,3463,4014,3977,4291,4300,4218
53,Year Built: 1970-1979,NM,Curry,4244,4227,4104,3948,4192,2150,2182,2412,2620,2743
54,Year Built: 1980-1989,NM,Curry,2056,2308,2356,2327,2251,2781,2822,2509,2624,2360
55,Year Built: 1990-1999,NM,Curry,1965,1922,2343,2339,2589,2403,2183,2402,2347,2504
56,Year Built: 2000-2009,NM,Curry,736,680,1759,1834,2037,437,559,732,727,919
57,Year Built: 2010-2013,NM,Curry,743,920,10,290,308,0,129,254,496,624
58,Year Built: before 1940,NM,Curry,1443,1380,1425,1413,1217,1486,1412,1460,1406,1463
0,Avg household size of owner-occupied unit,NM,De Baca,2.28,2.44,2.76,2.91,3.25,3.69,3.4,2.55,2.47,2.36
1,Avg household size of renter-occupied unit,NM,De Baca,2.17,2.09,2.49,2.55,3.14,4.4,3.68,3.86,3.68,4.06
2,FIPS Code,NM,De Baca,35011,35011,35011,35011,35011,35011,35011,35011,35011,35011
3,House Heating Fuel: Electric,NM,De Baca,151,164,140,128,115,100,126,136,140,138
4,House Heating Fuel: Fuel Oil,NM,De Baca,0,0,0,0,0,0,0,0,0,0
5,House Heating Fuel: Gas,NM,De Baca,371,373,331,300,280,255,274,317,335,328
6,House Heating Fuel: Propane,NM,De Baca,210,216,177,177,98,84,69,80,67,69
7,House Heating Fuel: Wood,NM,De Baca,52,65,39,25,54,25,31,39,45,22
26,Median Number of Rooms,NM,De Baca,4.9,5.0,4.9,5.1,5.2,5.2,5.0,5.3,5.3,5.3
27,Number of Rooms: 1,NM,De Baca,10,0,0,0,0,5,15,18,19,27
28,Number of Rooms: 2,NM,De Baca,29,35,25,13,15,14,7,0,0,0
29,Number of Rooms: 3,NM,De Baca,186,183,181,143,138,115,111,109,111,128
30,Number of Rooms: 4,NM,De Baca,275,268,272,282,246,209,254,218,192,184
31,Number of Rooms: 5,NM,De Baca,333,301,263,271,207,206,229,293,274,260
32,Number of Rooms: 6,NM,De Baca,201,250,222,249,252,225,194,252,229,210
33,Number of Rooms: 7,NM,De Baca,77,77,63,127,129,128,114,155,145,166
34,Number of Rooms: 8,NM,De Baca,91,103,86,81,75,44,59,46,58,65
35,Number of Rooms: 9+,NM,De Baca,43,48,63,44,31,21,41,52,50,52
36,Owner-Occupied,NM,De Baca,1422,1612,1630,1595,1613,1533,1460,1129,1156,995
37,Renter-Occupied,NM,De Baca,350,357,401,357,327,462,489,860,873,1020
38,Total Housing Units,NM,De Baca,1245,1265,1175,1210,1093,967,1024,1143,1078,1092
39,Total Population,NM,De Baca,1772,2020,2069,1975,1967,2020,1977,2016,2060,2040
40,Units in Structure: 1 ATTACHED,NM,De Baca,33,28,33,44,43,27,20,18,0,0
41,Units in Structure: 1 DETACHED,NM,De Baca,889,854,813,869,796,680,791,882,871,838
42,Units in Structure: 10-19,NM,De Baca,7,10,2,0,0,0,0,0,0,0
43,Units in Structure: 2,NM,De Baca,47,51,40,24,13,14,3,8,23,19
44,Units in Structure: 20-49,NM,De Baca,0,0,0,0,0,0,0,0,0,0
45,Units in Structure: 3-4,NM,De Baca,22,24,21,32,30,26,22,31,16,9
46,Units in Structure: 5-9,NM,De Baca,0,0,0,0,0,0,0,0,0,0
47,Units in Structure: 50+,NM,De Baca,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",NM,De Baca,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,NM,De Baca,247,298,266,241,211,220,188,204,168,226
50,Year Built: 1940-1949,NM,De Baca,198,162,162,163,104,125,173,170,164,220
51,Year Built: 1950-1959,NM,De Baca,203,183,192,196,175,97,89,103,186,158
52,Year Built: 1960-1969,NM,De Baca,107,117,111,94,115,151,161,174,151,182
53,Year Built: 1970-1979,NM,De Baca,176,168,151,152,141,135,142,189,108,101
54,Year Built: 1980-1989,NM,De Baca,116,126,89,141,135,82,93,86,83,94
55,Year Built: 1990-1999,NM,De Baca,106,115,117,105,75,74,76,71,70,56
56,Year Built: 2000-2009,NM,De Baca,41,56,106,86,99,0,0,0,0,0
57,Year Built: 2010-2013,NM,De Baca,11,55,0,0,0,0,0,0,0,0
58,Year Built: before 1940,NM,De Baca,287,283,247,273,249,87,94,151,143,143
0,Avg household size of owner-occupied unit,NM,Do?a Ana,2.81,,,,,,,,,
1,Avg household size of renter-occupied unit,NM,Do?a Ana,2.57,,,,,,,,,
2,FIPS Code,NM,Do?a Ana,35013,,,,,,,,,
