Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
18696,"SUGAR HILL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,84,72,89,46,29,33,45,32,17,26,22
18628,"STATESBORO GAS DEPT, CITY OF",Municipal Owned,GA,5,5,5,4,0,9,3,7,1,1,2
18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,32,15,1,0,0,0,0,0,0,0,0
18376,"SOCIAL CIRCLE GAS DEPT, CITY OF",Municipal Owned,GA,4,2,2,0,0,1,7,2,6,8,3
18288,"SHELLMAN GAS DEPT, TOWN OF",Municipal Owned,GA,5,15,3,7,0,26,0,0,0,0,0
17720,"ROYSTON GAS DEPT, CITY OF",Municipal Owned,GA,13,20,9,7,5,9,7,0,3,3,13
17350,"RICHLAND GAS DEPT, CITY OF",Municipal Owned,GA,17,9,3,6,0,2,0,2,1,1,1
16020,"QUITMAN GAS DEPT, CITY OF",Municipal Owned,GA,7,2,5,4,0,3,0,1,1,0,2
15398,"PERRY GAS SYSTEM, CITY OF",Municipal Owned,GA,8,8,6,14,15,4,9,7,3,3,3
15203,"PELHAM NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,15,16,2,0,0,0,0,0,0,0,0
14070,"OCILLA GAS DEPT, CITY OF",Municipal Owned,GA,12,11,12,8,9,8,1,6,3,7,6
13050,"NASHVILLE, CITY OF",Municipal Owned,GA,44,0,7,0,0,0,0,0,0,0,0
12828,"MOULTRIE GAS DEPT, CITY OF",Municipal Owned,GA,40,17,7,6,15,10,9,10,9,7,7
12756,MONTICELLO GAS SYSTEM,Municipal Owned,GA,0,7,3,2,6,9,6,17,24,5,2
12522,"MILLEN NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,1,5,4,2,0,0,1,7,0,1
12024,"MADISON GAS SYSTEM, CITY OF",Municipal Owned,GA,9,16,8,6,3,12,4,3,7,5,12
11896,"LUMPKIN GAS DEPT, CITY OF",Municipal Owned,GA,15,5,2,2,4,0,1,0,1,0,0
11832,"LOUISVILLE GAS & WATER, CITY OF",Municipal Owned,GA,0,4,3,1,3,3,2,3,4,0,2
11320,"LAWRENCEVILLE, CITY OF",Municipal Owned,GA,411,317,378,311,423,502,421,345,293,313,237
11080,"LAGRANGE GAS DEPT, CITY OF",Municipal Owned,GA,13,27,9,5,24,14,28,13,3,4,4
11056,"LAFAYETTE UTILITY APT, CITY OF",Municipal Owned,GA,5,3,3,30,11,9,0,0,0,0,6
9276,JOINTLY OWNED NATURAL GAS,Municipal Owned,GA,19,19,8,3,22,19,15,6,12,8,54
7300,"HOGANSVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,3,0,0,0,0,5,0,5,4,0,0
7175,"HAWKINSVILLE, CITY OF",Municipal Owned,GA,10,27,13,45,31,9,8,15,12,0,8
7120,HARTWELL GAS DEPT,Municipal Owned,GA,18,8,12,6,2,14,52,26,28,23,35
6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,10,6,7,2,6,25,16,0,0,16,3
6600,"GRANTVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,7,7,1,1,1,12,0,0,0,0,1
5490,"FORT VALLEY GAS DEPARTMENT, CITY OF",Municipal Owned,GA,25,32,39,34,23,33,25,39,17,15,6
5400,"FORT GAINES GAS SYSTEM, CITY OF",Municipal Owned,GA,3,1,0,3,3,8,1,7,5,1,4
5210,FITZGERALD WATER LIGHT & BOND COMMISSION,Municipal Owned,GA,184,8,0,0,0,0,0,2,0,0,1
4310,ELBERTON NATURAL GAS SYSTEM,Municipal Owned,GA,32,58,70,40,24,23,36,8,4,12,0
4250,"EDISON GAS SYSTEM, CITY OF",Municipal Owned,GA,10,14,2,1,0,0,0,0,0,0,0
4200,"EATONTON, CITY OF",Municipal Owned,GA,13,8,18,7,14,14,8,14,11,7,7
3560,"DUBLIN, CITY OF",Municipal Owned,GA,17,29,13,14,17,15,19,10,9,8,16
3510,"DOUGLAS GAS DEPT, CITY OF",Municipal Owned,GA,48,9,3,1,0,1,4,0,2,8,3
3480,"DONALSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,23,14,2,0,0,0,0,0,0,0,0
3460,"DOERUN, CITY OF",Municipal Owned,GA,34,0,7,0,0,0,0,0,0,0,0
3188,DECATUR COUNTY INDUSTRIAL AIRPARK,Municipal Owned,GA,6,4,3,0,0,0,0,0,0,0,0
3160,"DAWSON GAS DEPT, CITY OF",Municipal Owned,GA,71,48,0,41,24,0,0,0,2,0,0
3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,Municipal Owned,GA,38,46,209,162,104,93,73,40,47,71,44
2928,"CUTHBERT GAS SYSTEM, CITY OF",Municipal Owned,GA,3,7,35,0,0,0,0,0,0,0,0
2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,11,6,2,2,19,14,5,24,6,3,15
2780,"CORDELE GAS SYSTEM, CITY OF",Municipal Owned,GA,8,3,17,21,14,47,36,33,20,27,27
2644,"COMMERCE GAS SYSTEM, CITY OF",Municipal Owned,GA,20,2,7,10,18,11,10,27,18,25,26
2572,"COLQUITT GAS SYSTEM, CITY OF",Municipal Owned,GA,1,0,4,1,3,1,2,0,1,0,1
2536,"COCHRAN GAS SYSTEM, CITY OF",Municipal Owned,GA,5,3,3,0,0,3,2,1,2,0,1
2464,"CLAXTON GAS DEPT, CITY OF",Municipal Owned,GA,7,6,13,7,1,2,1,0,1,1,1
2120,"CARTERSVILLE GAS DEPT, CITY OF",Municipal Owned,GA,75,24,63,46,25,21,31,29,19,31,16
2036,"CAMILLA GAS SYSTEM, CITY OF",Municipal Owned,GA,35,47,63,2,2,1,0,3,0,0,0
2012,"CAIRO GAS SYSTEMS, CITY OF",Municipal Owned,GA,47,7,5,3,3,4,1,0,1,0,1
1872,"BUFORD GAS SYSTEM, CITY OF",Municipal Owned,GA,350,230,147,174,197,175,172,144,141,114,110
1672,"BOWMAN GAS SYSTEM, CITY OF",Municipal Owned,GA,0,4,0,0,0,3,0,2,1,7,8
1520,"BLAKELY GAS DEPT, CITY OF",Municipal Owned,GA,9,3,4,0,0,0,0,1,0,0,0
1048,"BAINBRIDGE GAS DEPT, CITY OF",Municipal Owned,GA,10,11,5,3,2,3,7,0,3,5,4
909,"AUSTELL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,240,169,404,349,433,185,289,401,350,211,237
792,ATLANTA GAS LIGHT CO,Investor Owned,GA,9557,17253,19685,19795,18337,16927,17689,16964,16689,14694,13840
702,"ASHBURN GAS DEPT, CITY OF",Municipal Owned,GA,15,69,5,3,1,8,4,4,3,3,1
495,"ANDERSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,1
423,AMERICUS UTILITY COMMISSION,Municipal Owned,GA,82,38,22,0,0,0,0,0,2,0,0
234,ALBANY WATER GAS & LIGHT COMMISSION,Municipal Owned,GA,17,54,28,14,14,12,24,39,18,16,10
54,"ADEL GAS DEPT, CITY OF",Municipal Owned,GA,14,38,0,0,0,0,0,0,2,0,0
45,"ADAIRSVILLE, CITY OF",Municipal Owned,GA,3,4,23,11,5,4,6,0,3,1,5
