Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
7175,"HAWKINSVILLE, CITY OF",Municipal Owned,GA,0,0,0,0,1,1,0,0,0,0,1
7120,HARTWELL GAS DEPT,Municipal Owned,GA,0,3,1,1,2,9,14,2,5,11,2
6760,"GREENSBORO MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,2,0,0,0,0,0,3,0
6600,"GRANTVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,1
5490,"FORT VALLEY GAS DEPARTMENT, CITY OF",Municipal Owned,GA,0,1,0,1,4,17,4,7,10,4,5
5400,"FORT GAINES GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,1,0,0,0,0,0,0,0
5210,FITZGERALD WATER LIGHT & BOND COMMISSION,Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,1
4310,ELBERTON NATURAL GAS SYSTEM,Municipal Owned,GA,4,8,7,4,5,1,2,0,4,0,0
4250,"EDISON GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
4200,"EATONTON, CITY OF",Municipal Owned,GA,2,1,4,2,2,1,1,1,2,3,0
3560,"DUBLIN, CITY OF",Municipal Owned,GA,12,21,12,10,15,10,16,10,9,6,9
3510,"DOUGLAS GAS DEPT, CITY OF",Municipal Owned,GA,0,3,3,1,0,1,0,0,1,2,3
3480,"DONALSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
3460,"DOERUN, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
3188,DECATUR COUNTY INDUSTRIAL AIRPARK,Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
3160,"DAWSON GAS DEPT, CITY OF",Municipal Owned,GA,7,0,0,0,0,0,0,0,2,0,0
3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,Municipal Owned,GA,17,14,30,33,26,22,11,8,3,14,15
2928,"CUTHBERT GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,GA,0,2,2,2,0,5,0,7,1,3,1
2780,"CORDELE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,1,0,0,18,12,24,8,13,10
2644,"COMMERCE GAS SYSTEM, CITY OF",Municipal Owned,GA,6,2,3,1,3,3,8,9,3,12,9
2572,"COLQUITT GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,3,0,1,0,1,0,1
2536,"COCHRAN GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,3,0,0,1,1,0,0,0,0
2464,"CLAXTON GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,1,0,0,0,0,0,0,0
2120,"CARTERSVILLE GAS DEPT, CITY OF",Municipal Owned,GA,17,24,63,8,12,13,12,13,4,10,8
2036,"CAMILLA GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,1,0,0,0,0,0,0
2012,"CAIRO GAS SYSTEMS, CITY OF",Municipal Owned,GA,0,7,5,1,3,3,0,0,1,0,0
1872,"BUFORD GAS SYSTEM, CITY OF",Municipal Owned,GA,61,49,59,51,77,82,134,107,87,90,95
1672,"BOWMAN GAS SYSTEM, CITY OF",Municipal Owned,GA,0,1,0,0,0,0,0,0,0,1,4
1520,"BLAKELY GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
1048,"BAINBRIDGE GAS DEPT, CITY OF",Municipal Owned,GA,8,5,0,0,2,3,6,0,3,3,4
909,"AUSTELL NATURAL GAS SYSTEM, CITY OF",Municipal Owned,GA,87,93,131,105,77,71,118,111,109,94,74
792,ATLANTA GAS LIGHT CO,Investor Owned,GA,5767,6140,5851,5719,6063,6120,7487,5683,6033,5876,5501
702,"ASHBURN GAS DEPT, CITY OF",Municipal Owned,GA,0,5,3,1,1,6,2,3,2,2,1
495,"ANDERSONVILLE GAS SYSTEM, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,0,0,0
423,AMERICUS UTILITY COMMISSION,Municipal Owned,GA,0,0,0,0,0,0,0,0,2,0,0
234,ALBANY WATER GAS & LIGHT COMMISSION,Municipal Owned,GA,2,0,0,0,14,0,4,4,0,0,4
54,"ADEL GAS DEPT, CITY OF",Municipal Owned,GA,0,0,0,0,0,0,0,0,2,0,0
45,"ADAIRSVILLE, CITY OF",Municipal Owned,GA,3,0,5,8,3,2,4,0,3,1,5
