Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
12824,MOULTON GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
12642,SPIRE GULF INC.,Investor Owned,AL,511,440,384,349,379,332,403,374,380,358,289
12180,MARSHALL COUNTY GAS DISTRICT,Municipal Owned,AL,245,219,209,175,199,154,154,169,151,145,144
12120,MAPLESVILLE GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
11595,"LIVINGSTON UTILITIES BOARD, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
11216,"LANETT GAS DEPT, CITY OF",Municipal Owned,AL,0,66,54,50,36,24,22,24,18,13,21
9070,"JACKSONVILLE WATER WORK, GAS & SEWER BOARD",Municipal Owned,AL,0,0,0,0,0,0,0,0,20,11,17
7685,HUNTSVILLE GAS SYSTEM,Municipal Owned,AL,0,110,116,137,123,181,219,212,219,218,158
7110,HARTSELLE UTILITIES BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
6630,GRAYSVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
6460,"GORDO WATER GAS & SEWER BOARD, TOWN OF",Municipal Owned,AL,0,0,1,0,0,0,0,0,0,0,0
6320,GENEVA COUNTY GAS DIST,Municipal Owned,AL,0,0,2,0,0,0,0,0,0,0,0
5700,FULTONDALE GAS BOARD,Municipal Owned,AL,6,0,0,0,0,0,0,0,0,0,0
5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)",Municipal Owned,AL,24,15,0,14,10,9,7,0,0,0,0
5300,"FLORENCE GAS DEPT, CITY OF",Municipal Owned,AL,348,333,327,239,267,198,515,557,507,347,296
5090,"FAYETTE GAS BOARD, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,9,28,43,4
5040,"FAIRHOPE GAS SYSTEM, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,19,138
3490,"DORA GAS BOARD, TOWN OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
3200,DEKALB - CHEROKEE COUNTIES GAS DISTRICT,Municipal Owned,AL,0,41,8,8,3,6,8,4,6,11,3
3183,DECATUR UTILITIES - GAS DEPARTMENT,Municipal Owned,AL,45,30,42,43,47,42,52,46,67,59,58
3130,"DAPHNE UTILITY DEPT, CITY OF",Municipal Owned,AL,36,44,18,20,14,7,4,11,0,0,16
3050,DADEVILLE WATER SUPPPLY & GAS BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
2904,CULLMAN - JEFFERSON CO GAS DIST,Municipal Owned,AL,0,0,0,66,62,73,65,66,78,83,93
2784,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",Municipal Owned,AL,0,7,0,0,3,1,9,3,0,0,0
2688,SOUTH ALABAMA GAS DISTRICT,Municipal Owned,AL,7,5,4,10,18,16,12,18,11,18,14
2456,CLARKE - MOBILE COUNTIES GAS DIST,Municipal Owned,AL,41,37,29,33,36,56,54,48,30,35,47
2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
2304,CHILDERSBURG GAS BOARD,Municipal Owned,AL,0,12,7,9,10,6,15,15,8,7,2
2300,CHEROKEE WATERWORKS & GAS BOARD,Municipal Owned,AL,0,0,0,3,0,0,0,0,0,0,3
2088,"CARBON HILL GAS BOARD, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
2044,CAMP HILL UTILITY BOARD,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
2020,CITY OF CALERA NATURAL GAS,Municipal Owned,AL,3,10,25,20,8,13,24,13,9,11,12
1808,BROOKSIDE GAS SYSTEM,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
1736,BRIDGEPORT UTILITIES BOARD,Municipal Owned,AL,0,1,1,1,0,0,0,0,0,0,0
1728,"BREWTON GAS DEPT, CITY OF",Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
1584,BOAZ GAS BOARD,Municipal Owned,AL,8,0,0,0,10,18,7,6,6,20,24
1192,NORTH BALDWIN UTILITIES,Municipal Owned,AL,0,0,0,0,0,0,0,0,0,0,0
828,"WEST ESCAMBIA UTILITIES, INC.",Municipal Owned,AL,0,0,6,0,1,0,16,7,2,5,3
766,ATHENS GAS DEPARTMENT,Municipal Owned,AL,0,0,0,0,0,2,38,0,0,42,23
261,ALEXANDER CITY MUNICIPAL GAS,Municipal Owned,AL,40,10,13,12,9,12,8,15,8,12,21
180,SPIRE ALABAMA INC.,Investor Owned,AL,3527,3917,3615,3580,3609,3371,3598,3427,3322,3092,2909
