,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
138,AR,5039,Dallas,Mobile - On-Road Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.02358575449,TON
139,MN,27081,Lincoln,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.00214448891,TON
140,PA,42095,Northampton,Fuel Comb - Comm/Institutional - Oil,Carbon Dioxide,GHG,333.2972,TON
141,TN,47143,Rhea,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Carbon Dioxide,GHG,5.087,TON
142,CA,6085,Santa Clara,Mobile - On-Road non-Diesel Light Duty Vehicles,Methane,GHG,134.83425978,TON
143,TX,48083,Coleman,Mobile - On-Road Diesel Heavy Duty Vehicles,Methane,GHG,1.0335281733,TON
144,TX,48137,Edwards,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.01502906006,TON
145,GA,13185,Lowndes,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,693184.1637,TON
146,IA,19175,Union,Mobile - On-Road Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.021218583417000003,TON
147,NY,36057,Montgomery,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.31010382,TON
148,PR,72133,Santa Isabel,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,49414.73378,TON
149,LA,22051,Jefferson,Mobile - On-Road Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,1.130699926,TON
150,NE,31135,Perkins,Mobile - Non-Road Equipment - Diesel,Carbon Dioxide,GHG,25388.65857,TON
151,WI,55103,Richland,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,92951.45569,TON
152,MO,29037,Cass,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Carbon Dioxide,GHG,10729.29416432,TON
153,VA,51169,Scott,Fires - Prescribed Fires,Carbon Dioxide,GHG,30101.07895,TON
154,IN,18089,Lake,Fires - Prescribed Fires,Methane,GHG,52.122769,TON
155,KS,20083,Hodgeman,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.054833294000000005,TON
156,SC,45035,Dorchester,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.038820382,TON
157,NV,32015,Lander,Mobile - Non-Road Equipment - Diesel,Methane,GHG,0.2002200614,TON
158,MT,30075,Powder River,Fires - Wildfires,Methane,GHG,131.135579,TON
159,SD,46123,Tripp,Fires - Prescribed Fires,Carbon Dioxide,GHG,17.96717,TON
160,KY,21117,Kenton,Industrial Processes - Petroleum Refineries,Methane,GHG,1.211e-05,TON
161,NC,37057,Davidson,Industrial Processes - NEC,Methane,GHG,1.906998895,TON
162,ID,16029,Caribou,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrous Oxide,GHG,2.1032732811000003,TON
163,MT,30081,Ravalli,Mobile - On-Road Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.0596629417,TON
164,MD,24009,Calvert,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.043188665999999994,TON
165,CO,8099,Prowers,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrous Oxide,GHG,3.2645426697000004,TON
166,LA,22107,Tensas,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.6534803724,TON
167,GA,13091,Dodge,Mobile - On-Road non-Diesel Light Duty Vehicles,Methane,GHG,5.015032912,TON
168,TN,47061,Grundy,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.11781306,TON
169,NE,31021,Burt,Mobile - On-Road non-Diesel Light Duty Vehicles,Methane,GHG,2.012284922,TON
170,NE,31005,Arthur,Mobile - On-Road Diesel Heavy Duty Vehicles,Methane,GHG,0.029406095160000003,TON
171,IL,17117,Macoupin,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Carbon Dioxide,GHG,2951.5461731,TON
172,TN,47181,Wayne,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,0.08784065710000001,TON
173,TX,48331,Milam,Fires - Wildfires,Carbon Dioxide,GHG,3263.26441,TON
174,NE,31059,Fillmore,Fires - Wildfires,Methane,GHG,3.760424,TON
175,AR,5053,Grant,Fires - Prescribed Fires,Carbon Dioxide,GHG,11711.47465,TON
176,ME,23001,Androscoggin,Fuel Comb - Electric Generation - Biomass,Nitrous Oxide,GHG,13.2,TON
177,SD,46025,Clark,Mobile - On-Road Diesel Light Duty Vehicles,Carbon Dioxide,GHG,3043.26572,TON
178,MS,28011,Bolivar,Mobile - On-Road non-Diesel Light Duty Vehicles,Nitrous Oxide,GHG,4.4359471610000005,TON
179,SD,46023,Charles Mix,Mobile - On-Road Diesel Light Duty Vehicles,Carbon Dioxide,GHG,3275.57823,TON
180,TX,48261,Kenedy,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.17617177309999998,TON
181,IL,17141,Ogle,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,1.100769,TON
182,WV,54023,Grant,Fires - Wildfires,Methane,GHG,0.090048,TON
183,IN,18125,Pike,Industrial Processes - NEC,Methane,GHG,1752.85165484,TON
184,MO,29221,Washington,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,84184.48223,TON
185,IN,18099,Marshall,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.032927662,TON
186,NE,31145,Red Willow,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,46786.19164,TON
187,TN,47033,Crockett,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.168189282,TON
188,IL,17061,Greene,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.24301692,TON
189,MO,29077,Greene,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,1.31340352,TON
190,TX,48149,Fayette,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.060852822300000005,TON
191,TX,48113,Dallas,Mobile - On-Road Diesel Heavy Duty Vehicles,Methane,GHG,191.1702965,TON
192,KS,20077,Harper,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.00516717194,TON
193,OR,41003,Benton,Mobile - On-Road non-Diesel Light Duty Vehicles,Carbon Dioxide,GHG,235473.4572,TON
194,FL,12086,Miami-Dade,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.56333001,TON
195,MN,27015,Brown,Mobile - On-Road non-Diesel Light Duty Vehicles,Methane,GHG,7.032920899,TON
196,TN,47021,Cheatham,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,0.3219670899,TON
197,ND,38013,Burke,Mobile - On-Road Diesel Heavy Duty Vehicles,Carbon Dioxide,GHG,8630.907748,TON
198,NC,37091,Hertford,Fires - Prescribed Fires,Carbon Dioxide,GHG,2478.106154,TON
199,SD,46109,Roberts,Industrial Processes - NEC,Nitrous Oxide,GHG,0.10031034650000001,TON
200,SC,45061,Lee,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,0.219098906775,TON
201,PA,42121,Venango,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.38324197973000007,TON
202,ND,38075,Renville,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Nitrous Oxide,GHG,0.017311057995,TON
203,CA,6091,Sierra,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.0593327871,TON
204,SD,46079,Lake,Fires - Wildfires,Methane,GHG,32.317249,TON
205,TX,48041,Brazos,Fires - Wildfires,Carbon Dioxide,GHG,2526.102996,TON
206,TX,48017,Bailey,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.20628679600000002,TON
207,OR,41005,Clackamas,Fires - Prescribed Fires,Carbon Dioxide,GHG,87255.8893,TON
208,TN,47131,Obion,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Carbon Dioxide,GHG,1140.6086400000002,TON
209,MI,26057,Gratiot,Mobile - On-Road Diesel Light Duty Vehicles,Methane,GHG,0.58502698,TON
210,FL,12095,Orange,Fires - Wildfires,Methane,GHG,170.925654,TON
211,CO,8107,Routt,Industrial Processes - NEC,Carbon Dioxide,GHG,3088991.8636267004,TON
212,PA,42079,Luzerne,"Fuel Comb - Industrial Boilers, ICEs - Oil",Methane,GHG,0.0007,TON
213,NH,33017,Strafford,Fires - Wildfires,Carbon Dioxide,GHG,831.239752,TON
214,CA,6063,Plumas,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.44429698,TON
215,ME,23029,Washington,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Dioxide,GHG,12.262686,TON
216,CO,8017,Cheyenne,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,0.019172339446,TON
217,TX,48301,Loving,Mobile - Non-Road Equipment - Diesel,Methane,GHG,0.07256797799999999,TON
218,IL,17013,Calhoun,"Fuel Comb - Industrial Boilers, ICEs - Natural Gas",Nitrous Oxide,GHG,0.016474000000000003,TON
219,KY,21083,Graves,Fuel Comb - Electric Generation - Natural Gas,Methane,GHG,0.1478624,TON
220,VA,51113,Madison,Fires - Prescribed Fires,Methane,GHG,26.695964,TON
221,MN,27017,Carlton,Fuel Comb - Comm/Institutional - Natural Gas,Methane,GHG,0.07644,TON
222,MI,26007,Alpena,Industrial Processes - NEC,Carbon Dioxide,GHG,2171201.2265867,TON
223,ME,23015,Lincoln,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.01721647,TON
224,ND,38041,Hettinger,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.005194248647999999,TON
225,TX,48393,Roberts,Fires - Wildfires,Methane,GHG,738.1205259999999,TON
226,CA,6023,Humboldt,Industrial Processes - NEC,Nitrous Oxide,GHG,0.427696862,TON
227,LA,22023,Cameron,Mobile - On-Road non-Diesel Heavy Duty Vehicles,Methane,GHG,0.05104273,TON
228,TX,48243,Jeff Davis,Fires - Wildfires,Carbon Dioxide,GHG,1648.716208,TON
229,IL,17191,Wayne,Fires - Prescribed Fires,Carbon Dioxide,GHG,22869.4126,TON
230,SC,45087,Union,Fires - Wildfires,Methane,GHG,3.49475,TON
231,KY,21043,Carter,Fuel Comb - Comm/Institutional - Other,Carbon Dioxide,GHG,781.7199,TON
232,IN,18091,La Porte,Industrial Processes - NEC,Carbon Dioxide,GHG,1495213.56880905,TON
233,KY,21151,Madison,Fires - Wildfires,Carbon Dioxide,GHG,305.698651,TON
234,MN,27159,Wadena,"Fuel Comb - Industrial Boilers, ICEs - Oil",Carbon Dioxide,GHG,50.71,TON
235,MI,26045,Eaton,"Fuel Comb - Industrial Boilers, ICEs - Oil",Carbon Dioxide,GHG,13.425,TON
236,IN,18173,Warrick,Industrial Processes - NEC,Methane,GHG,282.290952035,TON
237,CA,6059,Orange,Mobile - On-Road Diesel Light Duty Vehicles,Carbon Dioxide,GHG,188027.86,TON
238,NE,31181,Webster,Industrial Processes - NEC,Nitrous Oxide,GHG,8.5e-09,TON
239,MN,27133,Rock,Fires - Prescribed Fires,Carbon Dioxide,GHG,558.33886,TON
240,NY,36073,Orleans,Fires - Prescribed Fires,Carbon Dioxide,GHG,153.1787,TON
241,MI,26079,Kalkaska,Fires - Wildfires,Methane,GHG,6.233981,TON
242,IA,19103,Johnson,Fires - Prescribed Fires,Carbon Dioxide,GHG,9789.564486,TON
243,NE,31095,Jefferson,Fuel Comb - Electric Generation - Oil,Carbon Dioxide,GHG,0.09,TON
244,GA,13125,Glascock,Industrial Processes - NEC,Methane,GHG,1.003103465,TON
245,NC,37193,Wilkes,Fires - Prescribed Fires,Methane,GHG,43.813598,TON
246,GA,13217,Newton,Mobile - On-Road Diesel Light Duty Vehicles,Nitrous Oxide,GHG,0.033314370499999996,TON
247,SC,45029,Colleton,Mobile - On-Road Diesel Heavy Duty Vehicles,Carbon Dioxide,GHG,235657.2445,TON
248,SC,45005,Allendale,"Fuel Comb - Industrial Boilers, ICEs - Oil",Carbon Dioxide,GHG,67.6697,TON
