,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
2,FIPS Code,SD,Bon Homme,46009,46009,46009,46009,46009,46009,46009,46009,46009,46009
3,House Heating Fuel: Electric,SD,Bon Homme,929,960,1064,1091,956,957,1066,1110,1119,1172
4,House Heating Fuel: Fuel Oil,SD,Bon Homme,456,398,333,304,304,294,252,261,222,236
5,House Heating Fuel: Gas,SD,Bon Homme,168,158,191,203,233,240,248,248,276,256
6,House Heating Fuel: Propane,SD,Bon Homme,964,959,869,827,894,856,812,787,775,775
7,House Heating Fuel: Wood,SD,Bon Homme,28,20,18,25,53,73,77,76,87,47
26,Median Number of Rooms,SD,Bon Homme,5.9,6.0,5.9,5.9,5.8,5.7,5.9,6.0,6.0,6.1
27,Number of Rooms: 1,SD,Bon Homme,25,39,51,41,37,73,62,59,63,66
28,Number of Rooms: 2,SD,Bon Homme,28,29,52,57,65,75,79,68,36,34
29,Number of Rooms: 3,SD,Bon Homme,190,272,252,276,254,276,217,229,200,200
30,Number of Rooms: 4,SD,Bon Homme,385,362,434,458,419,399,435,352,359,339
31,Number of Rooms: 5,SD,Bon Homme,578,532,501,479,559,554,536,567,606,535
32,Number of Rooms: 6,SD,Bon Homme,615,511,438,416,430,400,405,469,482,490
33,Number of Rooms: 7,SD,Bon Homme,387,353,346,367,392,392,433,439,448,512
34,Number of Rooms: 8,SD,Bon Homme,350,412,384,340,308,324,272,278,275,302
35,Number of Rooms: 9+,SD,Bon Homme,392,433,469,489,476,448,504,514,504,491
36,Owner-Occupied,SD,Bon Homme,5072,4751,4796,4517,4622,4545,4371,4332,4222,4086
37,Renter-Occupied,SD,Bon Homme,1054,1047,957,1205,1026,973,1233,1225,1323,1382
38,Total Housing Units,SD,Bon Homme,2950,2943,2927,2923,2940,2941,2943,2975,2973,2969
39,Total Population,SD,Bon Homme,7080,7039,7041,7048,7032,7013,7001,6972,6969,6929
40,Units in Structure: 1 ATTACHED,SD,Bon Homme,21,24,10,8,8,7,2,0,0,0
41,Units in Structure: 1 DETACHED,SD,Bon Homme,2505,2511,2481,2435,2525,2515,2477,2510,2543,2532
42,Units in Structure: 10-19,SD,Bon Homme,40,37,37,53,59,57,59,52,55,51
43,Units in Structure: 2,SD,Bon Homme,24,16,21,24,24,8,9,10,2,2
44,Units in Structure: 20-49,SD,Bon Homme,26,25,32,39,48,67,74,76,63,65
45,Units in Structure: 3-4,SD,Bon Homme,16,20,29,24,25,36,51,54,78,68
46,Units in Structure: 5-9,SD,Bon Homme,161,174,189,187,136,125,120,113,94,100
47,Units in Structure: 50+,SD,Bon Homme,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",SD,Bon Homme,4,4,5,0,0,0,0,0,0,12
49,Units in Structure: Mobile Home,SD,Bon Homme,153,132,123,153,115,126,151,160,138,139
50,Year Built: 1940-1949,SD,Bon Homme,210,301,310,283,270,225,246,247,315,288
51,Year Built: 1950-1959,SD,Bon Homme,345,313,299,291,234,311,304,311,274,227
52,Year Built: 1960-1969,SD,Bon Homme,288,298,290,265,275,382,371,387,410,422
53,Year Built: 1970-1979,SD,Bon Homme,403,393,428,391,392,192,206,201,182,232
54,Year Built: 1980-1989,SD,Bon Homme,192,209,194,243,236,194,184,202,233,240
55,Year Built: 1990-1999,SD,Bon Homme,193,189,180,198,168,149,169,180,195,160
56,Year Built: 2000-2009,SD,Bon Homme,48,43,105,140,152,15,21,21,29,33
57,Year Built: 2010-2013,SD,Bon Homme,33,48,3,3,3,0,13,22,22,42
58,Year Built: before 1940,SD,Bon Homme,1238,1149,1118,1109,1210,236,160,129,125,146
0,Avg household size of owner-occupied unit,SD,Brookings,2.63,2.6,2.6,2.56,2.54,2.55,2.59,2.57,2.58,2.54
1,Avg household size of renter-occupied unit,SD,Brookings,2.22,2.12,2.16,2.13,2.07,2.12,2.12,2.1,2.12,2.19
2,FIPS Code,SD,Brookings,46011,46011,46011,46011,46011,46011,46011,46011,46011,46011
3,House Heating Fuel: Electric,SD,Brookings,3722,3937,4160,4489,5037,5214,5225,5430,5552,5300
4,House Heating Fuel: Fuel Oil,SD,Brookings,236,228,220,198,199,179,196,191,174,221
5,House Heating Fuel: Gas,SD,Brookings,5432,5446,5381,5439,5247,5130,5091,5177,5178,5377
6,House Heating Fuel: Propane,SD,Brookings,1512,1467,1381,1379,1382,1347,1393,1305,1381,1582
7,House Heating Fuel: Wood,SD,Brookings,90,105,101,81,96,94,86,88,89,58
26,Median Number of Rooms,SD,Brookings,5.4,5.4,5.4,5.4,5.5,5.6,5.7,5.8,5.8,5.8
27,Number of Rooms: 1,SD,Brookings,66,111,107,80,108,172,230,281,285,236
28,Number of Rooms: 2,SD,Brookings,498,476,470,480,486,512,590,594,611,712
29,Number of Rooms: 3,SD,Brookings,1266,1271,1245,1325,1408,1358,1369,1351,1465,1453
30,Number of Rooms: 4,SD,Brookings,2545,2557,2636,2539,2284,2210,2083,2026,2074,2130
31,Number of Rooms: 5,SD,Brookings,2202,2300,2306,2484,2494,2356,2159,2090,2149,2061
32,Number of Rooms: 6,SD,Brookings,1666,1751,1698,1696,1939,1906,2037,2151,2150,2193
33,Number of Rooms: 7,SD,Brookings,1367,1289,1251,1373,1435,1464,1688,1804,1625,1566
34,Number of Rooms: 8,SD,Brookings,1280,1198,1302,1284,1400,1439,1523,1618,1714,1608
35,Number of Rooms: 9+,SD,Brookings,1892,2030,2089,2032,1921,2221,2147,2236,2277,2604
36,Owner-Occupied,SD,Brookings,17726,17941,17846,17812,18461,18708,19013,19293,19472,19337
37,Renter-Occupied,SD,Brookings,10372,9945,10365,10703,10410,10574,10633,10674,11072,11549
38,Total Housing Units,SD,Brookings,12782,12983,13104,13293,13475,13638,13826,14151,14350,14563
39,Total Population,SD,Brookings,31250,31639,31973,32295,32647,33046,33435,33697,34239,34601
40,Units in Structure: 1 ATTACHED,SD,Brookings,542,622,601,572,595,755,663,746,686,744
41,Units in Structure: 1 DETACHED,SD,Brookings,7235,7088,7179,7278,7648,7793,8209,8457,8300,8552
42,Units in Structure: 10-19,SD,Brookings,1049,1078,1120,1121,1032,1051,1135,1165,1188,1123
43,Units in Structure: 2,SD,Brookings,303,315,350,336,229,255,241,195,218,230
44,Units in Structure: 20-49,SD,Brookings,850,847,798,829,820,816,761,762,908,837
45,Units in Structure: 3-4,SD,Brookings,360,363,366,343,438,472,483,467,516,467
46,Units in Structure: 5-9,SD,Brookings,1045,945,953,1062,1034,885,912,1065,1114,1229
47,Units in Structure: 50+,SD,Brookings,97,244,268,333,410,388,317,336,311,230
48,"Units in Structure: Boat,RV,Van,Etc.",SD,Brookings,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,SD,Brookings,1301,1481,1469,1419,1269,1223,1105,958,1109,1151
50,Year Built: 1940-1949,SD,Brookings,518,450,614,617,522,1126,1016,964,993,986
51,Year Built: 1950-1959,SD,Brookings,1185,1202,1317,1202,1214,1110,1096,1105,1238,1071
52,Year Built: 1960-1969,SD,Brookings,1289,1371,1303,1140,1152,2185,2172,2243,1996,2046
53,Year Built: 1970-1979,SD,Brookings,2237,2352,2249,2504,2462,1482,1494,1563,1840,1700
54,Year Built: 1980-1989,SD,Brookings,1436,1416,1471,1280,1412,1992,1808,1738,1668,1732
55,Year Built: 1990-1999,SD,Brookings,1978,1963,2001,2069,1977,2181,2230,2350,2464,2657
56,Year Built: 2000-2009,SD,Brookings,1140,960,1843,2014,1977,515,734,908,974,933
57,Year Built: 2010-2013,SD,Brookings,502,847,95,210,366,0,26,130,304,582
58,Year Built: before 1940,SD,Brookings,2497,2422,2211,2257,2393,553,576,434,360,439
0,Avg household size of owner-occupied unit,SD,Brown,2.56,2.5,2.49,2.44,2.42,2.47,2.48,2.48,2.51,2.54
1,Avg household size of renter-occupied unit,SD,Brown,1.73,1.76,1.78,1.87,1.94,1.9,1.91,1.89,1.93,1.9
2,FIPS Code,SD,Brown,46013,46013,46013,46013,46013,46013,46013,46013,46013,46013
3,House Heating Fuel: Electric,SD,Brown,4386,4512,4769,4835,5125,5498,6093,6078,6269,6643
4,House Heating Fuel: Fuel Oil,SD,Brown,486,477,370,332,304,252,191,218,282,211
5,House Heating Fuel: Gas,SD,Brown,8498,8580,8645,8755,8677,8430,8165,8177,7876,7528
6,House Heating Fuel: Propane,SD,Brown,1308,1356,1283,1329,1275,1322,1140,1337,1376,1502
7,House Heating Fuel: Wood,SD,Brown,71,42,43,47,46,59,55,43,36,35
26,Median Number of Rooms,SD,Brown,5.8,5.9,6.0,6.0,5.9,5.8,5.8,5.7,5.7,5.7
27,Number of Rooms: 1,SD,Brown,225,195,259,225,128,168,154,188,207,386
28,Number of Rooms: 2,SD,Brown,578,599,495,466,459,439,365,438,260,294
29,Number of Rooms: 3,SD,Brown,1732,1530,1416,1328,1390,1445,1733,1757,1885,1766
30,Number of Rooms: 4,SD,Brown,2366,2342,2462,2684,2883,3086,3227,3467,3296,3434
31,Number of Rooms: 5,SD,Brown,2605,2513,2516,2498,2657,2680,2625,2548,2864,2640
32,Number of Rooms: 6,SD,Brown,2362,2752,2683,2635,2592,2579,2337,2422,2510,2498
33,Number of Rooms: 7,SD,Brown,2464,2290,2363,2270,2118,2159,2130,1995,1928,1854
34,Number of Rooms: 8,SD,Brown,1620,1670,1690,1762,1827,1822,1852,1979,1876,2016
35,Number of Rooms: 9+,SD,Brown,2564,2736,2862,3015,3056,2902,3048,2968,3108,3130
36,Owner-Occupied,SD,Brown,26478,26522,26994,26730,26899,27076,26942,26724,26803,26461
37,Renter-Occupied,SD,Brown,7976,8080,7950,8689,9123,9540,10077,10495,10662,11139
38,Total Housing Units,SD,Brown,16516,16627,16746,16883,17110,17280,17471,17762,17934,18018
39,Total Population,SD,Brown,36011,36265,36562,36982,37528,38060,38430,38637,38840,38915
40,Units in Structure: 1 ATTACHED,SD,Brown,469,560,576,476,486,456,433,561,728,733
41,Units in Structure: 1 DETACHED,SD,Brown,10780,11007,11202,11381,11421,11535,11492,11413,11426,11284
42,Units in Structure: 10-19,SD,Brown,704,625,699,681,789,894,949,982,1138,1223
43,Units in Structure: 2,SD,Brown,333,391,398,441,433,412,391,437,495,513
44,Units in Structure: 20-49,SD,Brown,459,383,363,454,558,645,777,863,883,894
45,Units in Structure: 3-4,SD,Brown,957,979,931,830,815,829,819,896,700,759
46,Units in Structure: 5-9,SD,Brown,1245,1121,1102,1050,946,1016,948,946,921,925
47,Units in Structure: 50+,SD,Brown,471,491,422,377,370,330,406,361,405,528
48,"Units in Structure: Boat,RV,Van,Etc.",SD,Brown,0,5,8,10,8,9,1,36,79,80
49,Units in Structure: Mobile Home,SD,Brown,1098,1065,1045,1183,1284,1154,1255,1267,1159,1079
50,Year Built: 1940-1949,SD,Brown,1014,1094,891,1101,1138,1596,1517,1692,1811,1911
51,Year Built: 1950-1959,SD,Brown,1659,1702,1808,1840,1662,2145,2251,1994,1935,1799
52,Year Built: 1960-1969,SD,Brown,1867,1835,2016,2003,2062,3180,2947,2838,3316,3327
53,Year Built: 1970-1979,SD,Brown,3129,3200,3156,3091,3095,1233,1219,1282,1445,1415
54,Year Built: 1980-1989,SD,Brown,995,992,1010,990,1192,1761,1822,1759,1575,1659
55,Year Built: 1990-1999,SD,Brown,1602,1619,1728,1694,1653,1831,1905,1913,1950,1765
56,Year Built: 2000-2009,SD,Brown,975,905,1702,1744,1942,499,755,932,960,877
57,Year Built: 2010-2013,SD,Brown,493,714,60,182,325,0,81,295,374,627
58,Year Built: before 1940,SD,Brown,4782,4566,4375,4238,4041,1054,1017,1170,848,834
0,Avg household size of owner-occupied unit,SD,Brule,2.45,2.34,2.36,2.44,2.46,2.48,2.42,2.35,2.25,2.19
1,Avg household size of renter-occupied unit,SD,Brule,1.81,1.98,1.95,2.02,2.32,2.43,2.45,2.2,2.2,2.25
2,FIPS Code,SD,Brule,46015,46015,46015,46015,46015,46015,46015,46015,46015,46015
3,House Heating Fuel: Electric,SD,Brule,731,773,799,806,856,858,922,1021,1191,1213
4,House Heating Fuel: Fuel Oil,SD,Brule,164,173,135,91,82,87,65,73,77,90
5,House Heating Fuel: Gas,SD,Brule,50,69,76,68,54,60,60,62,78,84
6,House Heating Fuel: Propane,SD,Brule,1062,950,1026,1034,971,951,919,891,744,720
7,House Heating Fuel: Wood,SD,Brule,30,23,21,27,21,33,34,42,31,32
26,Median Number of Rooms,SD,Brule,5.5,5.5,5.8,6.0,6.1,6.2,6.2,6.2,6.1,6.2
27,Number of Rooms: 1,SD,Brule,33,31,69,52,61,63,56,42,74,77
28,Number of Rooms: 2,SD,Brule,80,54,30,15,5,5,7,18,18,14
29,Number of Rooms: 3,SD,Brule,193,163,152,128,102,92,94,116,138,134
30,Number of Rooms: 4,SD,Brule,358,344,383,370,379,356,376,334,310,282
31,Number of Rooms: 5,SD,Brule,529,567,433,433,429,356,408,461,448,449
32,Number of Rooms: 6,SD,Brule,347,338,413,410,393,480,430,410,442,472
33,Number of Rooms: 7,SD,Brule,201,196,222,249,232,243,265,223,234,283
34,Number of Rooms: 8,SD,Brule,283,236,259,267,312,351,360,416,387,384
35,Number of Rooms: 9+,SD,Brule,388,402,455,496,532,515,475,514,498,477
36,Owner-Occupied,SD,Brule,3678,3376,3431,3582,3601,3743,3505,3474,3148,3015
37,Renter-Occupied,SD,Brule,1038,1152,1249,1266,1404,1361,1552,1525,1806,1926
38,Total Housing Units,SD,Brule,2412,2331,2416,2420,2445,2461,2471,2534,2549,2572
39,Total Population,SD,Brule,5128,5187,5236,5286,5311,5330,5312,5280,5256,5258
40,Units in Structure: 1 ATTACHED,SD,Brule,18,22,23,22,37,45,67,68,85,80
41,Units in Structure: 1 DETACHED,SD,Brule,1686,1633,1682,1728,1741,1758,1677,1702,1681,1763
42,Units in Structure: 10-19,SD,Brule,71,103,73,79,81,78,99,99,136,138
43,Units in Structure: 2,SD,Brule,72,66,64,75,58,33,38,54,44,41
44,Units in Structure: 20-49,SD,Brule,38,27,39,23,9,7,20,30,31,26
45,Units in Structure: 3-4,SD,Brule,74,71,46,73,59,50,62,83,86,86
46,Units in Structure: 5-9,SD,Brule,81,113,207,140,195,177,165,120,134,113
47,Units in Structure: 50+,SD,Brule,26,20,16,5,5,5,7,19,26,21
48,"Units in Structure: Boat,RV,Van,Etc.",SD,Brule,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,SD,Brule,346,276,266,275,260,308,336,359,326,304
50,Year Built: 1940-1949,SD,Brule,190,197,171,157,132,296,252,301,295,312
51,Year Built: 1950-1959,SD,Brule,259,283,296,353,331,321,339,327,291,257
52,Year Built: 1960-1969,SD,Brule,202,216,241,242,294,379,417,372,433,509
53,Year Built: 1970-1979,SD,Brule,317,286,310,317,335,204,179,163,190,216
54,Year Built: 1980-1989,SD,Brule,297,295,303,257,222,246,271,269,263,267
55,Year Built: 1990-1999,SD,Brule,324,296,264,305,309,247,235,316,259,243
56,Year Built: 2000-2009,SD,Brule,109,114,204,227,213,7,8,21,13,44
57,Year Built: 2010-2013,SD,Brule,39,41,0,5,6,0,0,23,58,66
58,Year Built: before 1940,SD,Brule,675,603,627,557,603,90,107,117,116,109
0,Avg household size of owner-occupied unit,SD,Buffalo,3.62,3.12,3.45,3.58,3.35,3.55,3.9,3.28,3.19,3.13
1,Avg household size of renter-occupied unit,SD,Buffalo,3.93,3.68,3.43,3.64,3.94,3.86,4.31,4.27,4.01,3.97
2,FIPS Code,SD,Buffalo,46017,46017,46017,46017,46017,46017,46017,46017,46017,46017
3,House Heating Fuel: Electric,SD,Buffalo,26,62,99,108,114,135,107,125,119,123
4,House Heating Fuel: Fuel Oil,SD,Buffalo,24,16,11,8,6,9,37,71,65,67
5,House Heating Fuel: Gas,SD,Buffalo,30,26,16,15,7,6,3,5,8,10
6,House Heating Fuel: Propane,SD,Buffalo,423,447,437,403,406,378,326,305,348,347
7,House Heating Fuel: Wood,SD,Buffalo,0,0,3,3,6,11,13,14,17,10
26,Median Number of Rooms,SD,Buffalo,5.0,5.1,5.2,5.3,5.3,5.5,5.5,5.4,5.4,5.2
27,Number of Rooms: 1,SD,Buffalo,6,5,5,4,5,10,8,10,18,12
28,Number of Rooms: 2,SD,Buffalo,23,20,21,16,20,19,12,12,13,21
