Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
22105,"WALNUT MUNICIPLE GAS SYSTEM, TOWN OF",Municipal Owned,MS,17,18,22,12,7,11,14,9,7,9,12
22098,"WALNUT GROVE GAS SYSTEM, CITY OF",Municipal Owned,MS,4,5,38,10,0,2,2,1,0,3,1
21220,"VICKSBURG, CITY OF",Municipal Owned,MS,121,105,89,244,356,221,247,213,143,116,71
20310,"UTICA, TOWN OF",Municipal Owned,MS,0,0,0,0,0,1,0,0,0,0,0
19475,TISHOMINGO GAS SYSTEM,Municipal Owned,MS,16,22,13,0,6,0,0,0,8,8,9
18224,SHANNON MUNICIPLE GAS SYSTEM,Municipal Owned,MS,0,5,2,2,4,0,3,2,3,0,10
18178,SENATOBIA MUNICIPAL GAS SYSTEM,Municipal Owned,MS,4,2,5,8,9,6,12,8,9,12,9
17480,RIPLEY GAS SYSTEM,Municipal Owned,MS,31,51,39,51,23,8,12,19,14,9,12
15755,"PONTOTOC, CITY OF",Municipal Owned,MS,40,29,37,41,87,49,79,68,52,92,74
15497,"PICAYUNE UTILITIES DEPT, CITY OF",Municipal Owned,MS,100,170,122,48,52,89,38,68,85,61,45
14270,"OLIVE BRANCH MUNICIPAL GAS, CITY OF",Municipal Owned,MS,38,31,57,42,107,69,117,54,39,54,88
13226,NEW ALBANY GAS SYSTEM,Municipal Owned,MS,60,47,68,63,54,67,46,35,36,41,26
12816,"MOSS POINT MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,MS,404,404,481,342,447,275,116,65,82,63,186
12582,ATMOS ENERGY CORPORATION - MISSISSIPPI,Investor Owned,MS,3083,1557,2911,2736,3459,4021,2937,3555,3900,2730,1962
12383,METCALFE MUNICIPAL GAS,Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
11480,"LIBERTY MUNICIPLE SYSTEM, TOWN OF",Municipal Owned,MS,14,14,15,19,15,10,2,15,17,7,8
8326,ITAWAMBA INDUSTRIAL GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
7325,HOLLY SPRINGS MUNICIPAL GAS,Municipal Owned,MS,15,15,24,10,21,8,14,14,14,6,1
6410,GLOSTER MUNICIPAL GAS SYSTEM,Municipal Owned,MS,3,9,13,16,11,6,2,17,7,10,8
5690,FULTON MUNICIPAL GAS SYSTEM,Municipal Owned,MS,6,7,4,18,7,7,10,7,2,7,3
3580,"DUCK HILL GAS SYSTEM, TOWN OF",Municipal Owned,MS,0,0,0,0,0,0,0,0,0,0,0
2788,"CORINTH GAS DEPT, CITY OF",Municipal Owned,MS,18,52,34,60,37,44,60,33,51,38,39
2465,CLAIBORNE NATURAL GAS INC,Privately Owned,MS,0,0,0,0,0,0,0,0,1,0,0
2336,CHICKASAWHAY NATURAL GAS DIST,Municipal Owned,MS,21,9,8,14,81,12,20,10,43,38,20
2232,"CENTREVILLE MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,26,8,9,10,15,12,6,13,22,32,30
2060,CANTON MUNICIPAL UTILITY,Municipal Owned,MS,48,72,57,53,58,39,76,52,24,28,28
2047,CALEDONIA NATURAL GAS DISTRICT,Municipal Owned,MS,14,24,5,6,6,9,17,10,14,3,6
1976,"BYHALIA MUNICIPAL SYSTEM, TOWN OF",Municipal Owned,MS,18,7,2,3,4,5,3,4,5,0,0
1922,BURNSVILLE GAS CO,Privately Owned,MS,0,0,0,0,0,0,0,0,0,0,0
1624,BOONEVILLE MUNICIPAL GAS SYSTEM,Municipal Owned,MS,86,44,13,7,21,1,13,31,19,26,37
1280,"BELMONT NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,13,17,15,13,12,17,12,9,15,5,11
1224,"BEAUMONT MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,3,7,5,8,5,1,2,3,3,7,5
1208,"BAY SPRINGS NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,MS,7,12,8,8,1,3,5,10,8,6,8
1200,"BAY ST LOUIS MUNICIPLE GAS, CITY OF",Municipal Owned,MS,68,21,12,12,0,0,0,4,1,2,2
1152,"BATESVILLE GAS DEPT, CITY OF",Municipal Owned,MS,3,2,1,0,0,0,0,5,2,8,6
969,BALDWYN MUN GAS SYST,Municipal Owned,MS,13,5,7,9,6,10,15,24,23,9,7
729,"ASHLAND MUNICIPAL GAS, TOWN OF",Municipal Owned,MS,0,0,0,3,8,6,1,0,0,1,1
