,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
38258,MS,28033,DeSoto,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
38700,MS,28133,Sunflower,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
39952,MS,28001,Adams,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,18.1180625,TON
40160,MS,28161,Yalobusha,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.3702358009999998,TON
40595,MS,28033,DeSoto,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0072539480000000005,TON
40782,MS,28023,Clarke,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,3.184009e-05,TON
43964,MS,28115,Pontotoc,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,3.2273820000000004e-05,TON
44059,MS,28121,Rankin,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
46293,MS,28067,Jones,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
46648,MS,28057,Itawamba,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.5681260000000001,TON
48130,MS,28123,Scott,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,9.123515e-05,TON
52004,MS,28099,Neshoba,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01117616,TON
52947,MS,28047,Harrison,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,40.31134,TON
53151,MS,28059,Jackson,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.02582003,TON
53663,MS,28077,Lawrence,Commercial Cooking,Volatile Organic Compounds,CAP,0.315724458,TON
53776,MS,28119,Quitman,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0003956699,TON
54981,MS,28105,Oktibbeha,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,11.85477,TON
56941,MS,28039,George,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,1.042167,TON
57954,MS,28005,Amite,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,6.4652139999999995e-06,TON
58847,MS,28117,Prentiss,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,1.1934489999999998e-05,TON
59399,MS,28087,Lowndes,Fuel Comb - Residential - Wood,Ammonia,CAP,3.4913124826999997,TON
60240,MS,28071,Lafayette,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0007301596000000001,TON
62371,MS,28005,Amite,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0005261080000000001,TON
64877,MS,28063,Jefferson,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
66503,MS,28093,Marshall,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,4.735885e-05,TON
67125,MS,28157,Wilkinson,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.000297248,TON
70207,MS,28043,Grenada,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
72046,MS,28155,Webster,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
72177,MS,28105,Oktibbeha,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,4.674086,TON
73634,MS,28089,Madison,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.22389450000000002,TON
73789,MS,28015,Carroll,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.02179468,TON
73830,MS,28115,Pontotoc,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,9.440385000000001,TON
75094,MS,28003,Alcorn,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
75250,MS,28097,Montgomery,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,0.8452588,TON
75445,MS,28157,Wilkinson,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
75765,MS,28111,Perry,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0002336966,TON
75879,MS,28027,Coahoma,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,2.310133,TON
76015,MS,28039,George,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,1.240675,TON
77715,MS,28055,Issaquena,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
80290,MS,28025,Clay,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.183284,TON
81969,MS,28025,Clay,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.003678266,TON
82017,MS,28161,Yalobusha,Fuel Comb - Residential - Natural Gas,Nitrogen Oxides,CAP,2.562573,TON
83600,MS,28115,Pontotoc,Commercial Cooking,Volatile Organic Compounds,CAP,1.061801128,TON
86654,MS,28013,Calhoun,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.6097906157999999,TON
89408,MS,28043,Grenada,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
89782,MS,28069,Kemper,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01219727,TON
90716,MS,28089,Madison,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,1.863028,TON
90717,MS,28131,Stone,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0004642129,TON
90908,MS,28055,Issaquena,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.1697039,TON
92125,MS,28049,Hinds,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.004573570999999999,TON
93097,MS,28065,Jefferson Davis,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0013811539999999999,TON
93206,MS,28073,Lamar,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,5.754532,TON
93592,MS,28059,Jackson,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.051850400000000005,TON
94468,MS,28097,Montgomery,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.7100174,TON
94499,MS,28047,Harrison,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
95550,MS,28083,Leflore,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.009426985,TON
96564,MS,28159,Winston,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
96835,MS,28017,Chickasaw,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,4.291638e-05,TON
99476,MS,28019,Choctaw,Fuel Comb - Residential - Other,Ammonia,CAP,0.01091282,TON
99772,MS,28147,Walthall,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,21.26200019,TON
100715,MS,28119,Quitman,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,5.548502e-06,TON
101692,MS,28121,Rankin,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
102983,MS,28091,Marion,Fuel Comb - Residential - Other,Ammonia,CAP,0.01865307,TON
103854,MS,28067,Jones,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
104557,MS,28087,Lowndes,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.09901953,TON
105482,MS,28081,Lee,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.05,TON
105720,MS,28153,Wayne,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,1.525334,TON
107080,MS,28159,Winston,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.2963838,TON
107591,MS,28083,Leflore,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.21248820000000002,TON
108278,MS,28125,Sharkey,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
108919,MS,28107,Panola,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,2.485353,TON
109447,MS,28015,Carroll,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.001114111,TON
109634,MS,28081,Lee,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,1.7078520000000001,TON
110078,MS,28055,Issaquena,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01928453,TON
110523,MS,28107,Panola,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0013177420000000002,TON
111203,MS,28081,Lee,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0001519103,TON
111249,MS,28155,Webster,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.01448144,TON
113329,MS,28081,Lee,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.07794585,TON
113530,MS,28039,George,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.3632788,TON
113934,MS,28015,Carroll,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
114008,MS,28011,Bolivar,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,3.4757620000000005,TON
114532,MS,28005,Amite,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0001439953,TON
118815,MS,28111,Perry,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,2.137161793,TON
121132,MS,28033,DeSoto,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.1065628,TON
122644,MS,28083,Leflore,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,128.602191712,TON
122958,MS,28149,Warren,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.29300879999999996,TON
123225,MS,28077,Lawrence,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.09648353,TON
123365,MS,28119,Quitman,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.08530822,TON
125102,MS,28065,Jefferson Davis,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,3.4210220000000002,TON
125610,MS,28109,Pearl River,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01470268,TON
126039,MS,28155,Webster,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,2.2889850000000002e-05,TON
126083,MS,28051,Holmes,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,7.414406e-05,TON
127435,MS,28085,Lincoln,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.001998886,TON
129122,MS,28135,Tallahatchie,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,1.008917,TON
129296,MS,28105,Oktibbeha,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.0196120000000002,TON
131760,MS,28113,Pike,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,1.207467,TON
132059,MS,28075,Lauderdale,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.06273532,TON
132203,MS,28147,Walthall,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.006553103,TON
132490,MS,28001,Adams,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.009265931,TON
132613,MS,28135,Tallahatchie,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
133435,MS,28111,Perry,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.08012483,TON
133620,MS,28019,Choctaw,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.00010069360000000001,TON
134035,MS,28139,Tippah,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01377876,TON
135704,MS,28117,Prentiss,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,8.213734e-05,TON
136749,MS,28033,DeSoto,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.01702114,TON
137955,MS,28019,Choctaw,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.1226153,TON
138091,MS,28127,Simpson,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,4.205666814,TON
138220,MS,28115,Pontotoc,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,39.527249465,TON
138861,MS,28061,Jasper,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,4.664758999999999,TON
139685,MS,28161,Yalobusha,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01172241,TON
140062,MS,28061,Jasper,Commercial Cooking,Volatile Organic Compounds,CAP,0.248712049,TON
141483,MS,28097,Montgomery,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,4.047365,TON
141621,MS,28109,Pearl River,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,517.08736681,TON
142039,MS,28125,Sharkey,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.03193107,TON
144126,MS,28007,Attala,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
144654,MS,28087,Lowndes,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,5.492074000000001e-05,TON
145481,MS,28145,Union,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,4.495269e-05,TON
146631,MS,28085,Lincoln,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.002398663,TON
148007,MS,28155,Webster,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.001002654,TON
149441,MS,28011,Bolivar,Fuel Comb - Comm/Institutional - Coal,Carbon Monoxide,CAP,0.0,TON
149844,MS,28071,Lafayette,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.09460226,TON
149960,MS,28063,Jefferson,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
150158,MS,28023,Clarke,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0003376918,TON
150934,MS,28067,Jones,Fuel Comb - Residential - Other,Ammonia,CAP,0.02790209,TON
151281,MS,28011,Bolivar,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.4496201,TON
151894,MS,28105,Oktibbeha,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01884687,TON
152710,MS,28093,Marshall,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.006067853000000001,TON
153995,MS,28019,Choctaw,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.05560857,TON
156408,MS,28017,Chickasaw,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.5178765524,TON
156630,MS,28013,Calhoun,Commercial Cooking,Carbon Monoxide,CAP,1.43169918,TON
156873,MS,28141,Tishomingo,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,34.299950676,TON
158341,MS,28065,Jefferson Davis,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
159320,MS,28163,Yazoo,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,1.123107e-05,TON
160437,MS,28045,Hancock,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
160738,MS,28089,Madison,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.02421425,TON
161892,MS,28057,Itawamba,Fuel Comb - Residential - Other,Ammonia,CAP,0.01915944,TON
162646,MS,28093,Marshall,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.001183971,TON
165126,MS,28079,Leake,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
165166,MS,28013,Calhoun,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,1.2211420000000001e-05,TON
165316,MS,28003,Alcorn,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.863274,TON
166086,MS,28029,Copiah,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.006498981,TON
167744,MS,28151,Washington,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.01306117,TON
168656,MS,28095,Monroe,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.04785614,TON
168812,MS,28129,Smith,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.01390144,TON
168901,MS,28019,Choctaw,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
169155,MS,28035,Forrest,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.05025731,TON
169172,MS,28131,Stone,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.01246651,TON
169293,MS,28029,Copiah,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
171347,MS,28039,George,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.3130252,TON
177347,MS,28117,Prentiss,Commercial Cooking,Volatile Organic Compounds,CAP,1.131505763,TON
178711,MS,28033,DeSoto,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.01229571,TON
179397,MS,28159,Winston,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.23872829999999998,TON
180165,MS,28015,Carroll,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,3.866018e-06,TON
182632,MS,28039,George,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.009385437,TON
184579,MS,28059,Jackson,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
184869,MS,28039,George,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0007893719000000001,TON
186289,MS,28097,Montgomery,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
188073,MS,28037,Franklin,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.03528931,TON
189046,MS,28015,Carroll,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0016841339999999999,TON
189391,MS,28149,Warren,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.8038871999999999,TON
189673,MS,28011,Bolivar,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.01643025,TON
190186,MS,28135,Tallahatchie,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
190881,MS,28011,Bolivar,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.09036981,TON
191205,MS,28039,George,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.06823713,TON
195723,MS,28095,Monroe,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,42.605505888,TON
195725,MS,28105,Oktibbeha,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.8695384567000001,TON
196311,MS,28061,Jasper,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
196402,MS,28007,Attala,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.04277568,TON
196658,MS,28065,Jefferson Davis,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
197443,MS,28147,Walthall,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.0,TON
199616,MS,28163,Yazoo,Commercial Cooking,Volatile Organic Compounds,CAP,1.126993827,TON
200065,MS,28103,Noxubee,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.0002269057,TON
202502,MS,28057,Itawamba,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
204210,MS,28069,Kemper,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.11181680000000001,TON
207031,MS,28163,Yazoo,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0007357116,TON
207166,MS,28011,Bolivar,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
207345,MS,28079,Leake,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
207365,MS,28057,Itawamba,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.006064155,TON
208731,MS,28149,Warren,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.002824621,TON
209591,MS,28159,Winston,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0007203749000000001,TON
210605,MS,28125,Sharkey,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0016297129999999999,TON
210759,MS,28099,Neshoba,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0009116366,TON
212456,MS,28087,Lowndes,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.4801950000000001,TON
214639,MS,28127,Simpson,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.2231692,TON
215048,MS,28097,Montgomery,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,18.784174352,TON
216802,MS,28083,Leflore,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0004598529,TON
218497,MS,28109,Pearl River,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,66.061444314,TON
218836,MS,28085,Lincoln,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,43.217217186999996,TON
219141,MS,28149,Warren,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.02290796,TON
221173,MS,28117,Prentiss,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.04372236,TON
221825,MS,28057,Itawamba,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
223376,MS,28035,Forrest,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01336253,TON
223833,MS,28001,Adams,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
224647,MS,28141,Tishomingo,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,8.509719e-06,TON
225895,MS,28017,Chickasaw,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.0042065209999999995,TON
226862,MS,28143,Tunica,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
227009,MS,28109,Pearl River,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,8.370656999999999e-05,TON
