,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
21260,TX,48429,Stephens,Fuel Comb - Residential - Wood,Ammonia,CAP,0.10961113474000002,TON
21512,TX,48415,Scurry,Fuel Comb - Residential - Wood,PM2.5 Primary (Filt + Cond),CAP,3.1723368261,TON
21796,TX,48295,Lipscomb,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.009875506,TON
21888,TX,48219,Hockley,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,5.8308143982,TON
22295,TX,48331,Milam,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.8970513520000001,TON
23294,TX,48067,Cass,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.45461744340000004,TON
23572,TX,48361,Orange,Commercial Cooking,Ammonia,CAP,0.0,TON
24438,TX,48481,Wharton,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0,TON
25332,TX,48243,Jeff Davis,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,8.995695184,TON
25822,TX,48427,Starr,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.36,TON
26039,TX,48331,Milam,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.4021175745,TON
26040,TX,48331,Milam,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,1.182832944,TON
26354,TX,48137,Edwards,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.0,TON
26469,TX,48479,Webb,Commercial Cooking,Volatile Organic Compounds,CAP,13.39,TON
26996,TX,48427,Starr,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.00239668,TON
27097,TX,48061,Cameron,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
28342,TX,48383,Reagan,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,1.0,TON
28388,TX,48359,Oldham,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.6304693385,TON
29003,TX,48467,Van Zandt,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.7141706729999999,TON
29006,TX,48087,Collingsworth,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
29482,TX,48115,Dawson,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.141,TON
29599,TX,48405,San Augustine,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.018049106999999998,TON
30159,TX,48271,Kinney,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
30261,TX,48027,Bell,Commercial Cooking,Nitrogen Oxides,CAP,0.0,TON
30569,TX,48275,Knox,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
30813,TX,48423,Smith,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,5.46,TON
30906,TX,48095,Concho,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0,TON
31921,TX,48449,Titus,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
32083,TX,48337,Montague,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.00933085,TON
32263,TX,48469,Victoria,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
32342,TX,48145,Falls,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
32559,TX,48197,Hardeman,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
33067,TX,48361,Orange,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,4.130278092,TON
33294,TX,48397,Rockwall,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0063197869999999995,TON
33587,TX,48129,Donley,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.26,TON
33621,TX,48445,Terry,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0007013839,TON
34032,TX,48417,Shackelford,Commercial Cooking,Volatile Organic Compounds,CAP,0.17,TON
34055,TX,48031,Blanco,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,0.0,TON
34205,TX,48377,Presidio,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0,TON
34563,TX,48375,Potter,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.05,TON
34695,TX,48439,Tarrant,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
34835,TX,48067,Cass,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.33384899999999995,TON
34867,TX,48451,Tom Green,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.02,TON
35681,TX,48483,Wheeler,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.01,TON
35981,TX,48171,Gillespie,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,2.46,TON
36032,TX,48173,Glasscock,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.01217158,TON
37148,TX,48149,Fayette,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.001820665,TON
37161,TX,48467,Van Zandt,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,12.99,TON
37309,TX,48087,Collingsworth,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01,TON
37444,TX,48397,Rockwall,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.2,TON
37548,TX,48047,Brooks,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
37957,TX,48245,Jefferson,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
38240,TX,48327,Menard,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.25118520899999996,TON
38463,TX,48175,Goliad,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.1604008405,TON
39025,TX,48077,Clay,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.015809768999999998,TON
39060,TX,48165,Gaines,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
39976,TX,48169,Garza,Fuel Comb - Residential - Wood,Ammonia,CAP,0.04697747481,TON
40332,TX,48429,Stephens,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,14.014094958,TON
40704,TX,48241,Jasper,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.1654329,TON
41159,TX,48371,Pecos,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,2.5887314615,TON
41339,TX,48093,Comanche,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,5.5280398758,TON
41343,TX,48137,Edwards,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
41692,TX,48213,Henderson,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,3.059071335,TON
42073,TX,48185,Grimes,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
42337,TX,48487,Wilbarger,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.29031766579999996,TON
42593,TX,48311,McMullen,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
43184,TX,48083,Coleman,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0,TON
43301,TX,48097,Cooke,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,83.21299093,TON
43792,TX,48441,Taylor,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.02,TON
44283,TX,48337,Montague,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,4.019446695,TON
44422,TX,48015,Austin,Fuel Comb - Residential - Wood,Ammonia,CAP,0.5236416242999999,TON
44493,TX,48243,Jeff Davis,Fuel Comb - Residential - Wood,Ammonia,CAP,0.07083465336,TON
45133,TX,48027,Bell,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
45510,TX,48309,McLennan,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0,TON
45661,TX,48209,Hays,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,0.6626867523,TON
46313,TX,48075,Childress,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,0.98,TON
46428,TX,48339,Montgomery,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,75.22611774,TON
46604,TX,48109,Culberson,Commercial Cooking,Nitrogen Oxides,CAP,0.0,TON
46606,TX,48121,Denton,Commercial Cooking,Volatile Organic Compounds,CAP,0.99,TON
47359,TX,48301,Loving,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
47640,TX,48451,Tom Green,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.43,TON
47988,TX,48263,Kent,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.0,TON
48025,TX,48327,Menard,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,4.374485e-05,TON
48423,TX,48219,Hockley,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.51,TON
48702,TX,48117,Deaf Smith,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
49649,TX,48363,Palo Pinto,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,6.79,TON
49799,TX,48273,Kleberg,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0,TON
51347,TX,48123,DeWitt,Fuel Comb - Residential - Other,Ammonia,CAP,0.01,TON
51458,TX,48071,Chambers,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.37,TON
51681,TX,48087,Collingsworth,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.02059741,TON
51694,TX,48275,Knox,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.0,TON
52526,TX,48475,Ward,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0005129633000000001,TON
52527,TX,48475,Ward,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.000769445,TON
52547,TX,48313,Madison,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
53274,TX,48271,Kinney,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.0,TON
53410,TX,48371,Pecos,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.7441,TON
54002,TX,48209,Hays,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,17.42,TON
54335,TX,48487,Wilbarger,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
54409,TX,48303,Lubbock,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,92.94,TON
54568,TX,48359,Oldham,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.0,TON
55122,TX,48125,Dickens,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01,TON
55169,TX,48109,Culberson,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
55672,TX,48169,Garza,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01,TON
55869,TX,48269,King,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
55912,TX,48197,Hardeman,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
56234,TX,48017,Bailey,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0033231420000000003,TON
56714,TX,48291,Liberty,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,0.0,TON
56732,TX,48171,Gillespie,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0009938737,TON
56964,TX,48383,Reagan,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
56965,TX,48187,Guadalupe,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
57294,TX,48443,Terrell,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,1.221923e-05,TON
58397,TX,48435,Sutton,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
58450,TX,48457,Tyler,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
58466,TX,48451,Tom Green,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,16.128132976,TON
59506,TX,48285,Lavaca,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.19,TON
59624,TX,48357,Ochiltree,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,9.749193151,TON
59663,TX,48041,Brazos,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,24.44,TON
59827,TX,48425,Somervell,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,4.1213002768,TON
60063,TX,48421,Sherman,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
60469,TX,48289,Leon,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0,TON
62455,TX,48325,Medina,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,3.76,TON
62502,TX,48003,Andrews,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.0,TON
63193,TX,48261,Kenedy,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
63568,TX,48369,Parmer,Commercial Cooking,Carbon Monoxide,CAP,1.02,TON
63714,TX,48153,Floyd,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00013510837,TON
64185,TX,48427,Starr,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.03,TON
65039,TX,48373,Polk,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
65131,TX,48287,Lee,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
65659,TX,48143,Erath,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
65856,TX,48241,Jasper,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,220.5475,TON
67429,TX,48325,Medina,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
67781,TX,48135,Ector,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,4.398025,TON
67827,TX,48387,Red River,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0,TON
68176,TX,48425,Somervell,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0007475114999999999,TON
68492,TX,48129,Donley,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,0.97,TON
68637,TX,48495,Winkler,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
69412,TX,48129,Donley,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
69687,TX,48223,Hopkins,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
70070,TX,48267,Kimble,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
70343,TX,48031,Blanco,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.00045382230000000004,TON
70467,TX,48419,Shelby,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
70547,TX,48325,Medina,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.002072993,TON
70552,TX,48217,Hill,Commercial Cooking,Nitrogen Oxides,CAP,0.0,TON
70774,TX,48433,Stonewall,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0,TON
70890,TX,48363,Palo Pinto,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0015484820000000001,TON
70935,TX,48463,Uvalde,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
71140,TX,48249,Jim Wells,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.0,TON
71179,TX,48371,Pecos,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,1.1,TON
71619,TX,48349,Navarro,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,3.399130538,TON
72006,TX,48419,Shelby,Commercial Cooking,Sulfur Dioxide,CAP,0.0,TON
72015,TX,48401,Rusk,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.02566381,TON
72255,TX,48441,Taylor,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.163822,TON
72932,TX,48187,Guadalupe,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,1.072283,TON
73150,TX,48491,Williamson,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.08,TON
73285,TX,48451,Tom Green,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.0,TON
73330,TX,48211,Hemphill,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0004266956,TON
73345,TX,48311,McMullen,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.0,TON
73571,TX,48059,Callahan,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.0,TON
73664,TX,48359,Oldham,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.0,TON
73943,TX,48181,Grayson,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,2.85,TON
73969,TX,48439,Tarrant,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,0.0,TON
74111,TX,48377,Presidio,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0002556874,TON
74311,TX,48419,Shelby,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01,TON
74417,TX,48065,Carson,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.03,TON
74523,TX,48415,Scurry,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.36140890000000003,TON
74826,TX,48145,Falls,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,0.99,TON
76041,TX,48383,Reagan,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.0,TON
76601,TX,48333,Mills,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.06859553,TON
76922,TX,48167,Galveston,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.41,TON
77247,TX,48295,Lipscomb,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
77354,TX,48297,Live Oak,Commercial Cooking,Carbon Monoxide,CAP,1.24,TON
77369,TX,48455,Trinity,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,5.587595573,TON
77698,TX,48037,Bowie,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,2.73369895,TON
78414,TX,48225,Houston,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,0.8969648379999999,TON
78545,TX,48043,Brewster,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.0,TON
