,state,fips code,county,sector,pollutant desc,pollutant type(s),total emissions,emissions uom
45650,WV,54015,Clay,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
47015,WV,54003,Berkeley,Fuel Comb - Residential - Other,Ammonia,CAP,0.03219492,TON
47229,WV,54067,Nicholas,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.602803741,TON
49132,WV,54037,Jefferson,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.01494729,TON
49744,WV,54083,Randolph,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
51582,WV,54065,Morgan,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,0.03859342,TON
51630,WV,54051,Marshall,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,2.3648675,TON
53342,WV,54055,Mercer,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.005207283,TON
53968,WV,54081,Raleigh,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.009867649000000001,TON
54143,WV,54025,Greenbrier,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,6.8765659,TON
54324,WV,54095,Tyler,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.051119300000000006,TON
59774,WV,54091,Taylor,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.00992306,TON
60090,WV,54015,Clay,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.0322113,TON
61784,WV,54039,Kanawha,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,897.10942317,TON
62303,WV,54013,Calhoun,Fuel Comb - Residential - Wood,Carbon Monoxide,CAP,380.02956086,TON
64201,WV,54001,Barbour,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0046530447,TON
64258,WV,54107,Wood,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.17826689999999998,TON
64726,WV,54093,Tucker,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.03320579,TON
67481,WV,54067,Nicholas,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.2589461,TON
69473,WV,54041,Lewis,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0018595570000000002,TON
70409,WV,54015,Clay,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.0198231707,TON
71785,WV,54053,Mason,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.11310131,TON
72398,WV,54075,Pocahontas,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.0247488,TON
72800,WV,54027,Hampshire,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.01925597,TON
72810,WV,54081,Raleigh,Fuel Comb - Residential - Natural Gas,Volatile Organic Compounds,CAP,2.382174,TON
74132,WV,54085,Ritchie,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.009357726,TON
74685,WV,54003,Berkeley,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.007513196,TON
74849,WV,54047,McDowell,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.03440241,TON
76062,WV,54087,Roane,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.01131785,TON
79166,WV,54047,McDowell,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.2609462,TON
82306,WV,54065,Morgan,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,198.77346552,TON
82637,WV,54103,Wetzel,Commercial Cooking,Carbon Monoxide,CAP,2.6834037,TON
83609,WV,54037,Jefferson,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,7.18936713,TON
85791,WV,54019,Fayette,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,10.7646116,TON
87483,WV,54103,Wetzel,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.0032665790000000004,TON
88066,WV,54051,Marshall,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.009641676,TON
88723,WV,54055,Mercer,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,7.452113000000001,TON
89947,WV,54065,Morgan,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.2806794,TON
90914,WV,54077,Preston,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.2396473,TON
92365,WV,54091,Taylor,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.4110810000000003,TON
92658,WV,54059,Mingo,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.0351329,TON
94886,WV,54051,Marshall,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01113218,TON
97235,WV,54041,Lewis,Fuel Comb - Comm/Institutional - Natural Gas,PM10 Primary (Filt + Cond),CAP,5.3011846155,TON
99027,WV,54001,Barbour,Fuel Comb - Residential - Wood,Ammonia,CAP,5.658942700000001,TON
99340,WV,54091,Taylor,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,1.8558699,TON
99803,WV,54013,Calhoun,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.00121524646,TON
100178,WV,54023,Grant,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.55811428,TON
100282,WV,54105,Wirt,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.02107323,TON
103071,WV,54093,Tucker,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.0005567637000000001,TON
106203,WV,54005,Boone,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.3006047,TON
106954,WV,54065,Morgan,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,2.078135063,TON
107905,WV,54021,Gilmer,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0,TON
108081,WV,54109,Wyoming,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0007618917,TON
108287,WV,54043,Lincoln,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0055256514000000005,TON
108599,WV,54067,Nicholas,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.42823420000000006,TON
108853,WV,54051,Marshall,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,9.309942999999999,TON
110723,WV,54025,Greenbrier,Fuel Comb - Comm/Institutional - Coal,Nitrogen Oxides,CAP,0.0,TON
111937,WV,54093,Tucker,Fuel Comb - Residential - Natural Gas,PM10 Primary (Filt + Cond),CAP,0.027723400000000002,TON
113154,WV,54105,Wirt,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0009366646,TON
122242,WV,54093,Tucker,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0005567637000000001,TON
126413,WV,54083,Randolph,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
126878,WV,54069,Ohio,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,31.7235,TON
127029,WV,54003,Berkeley,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,2.0271364,TON
127535,WV,54095,Tyler,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.0003334319,TON
127887,WV,54047,McDowell,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0008151866000000001,TON
128429,WV,54051,Marshall,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.27985603,TON
129450,WV,54003,Berkeley,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.1062349,TON
130447,WV,54057,Mineral,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.006638531,TON
131790,WV,54083,Randolph,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.8049297,TON
133401,WV,54011,Cabell,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.01137492,TON
134711,WV,54019,Fayette,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,20.463044,TON
135391,WV,54003,Berkeley,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.95332583,TON
135410,WV,54033,Harrison,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.27822408,TON
136198,WV,54077,Preston,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,313.6164918,TON
138251,WV,54077,Preston,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0075998611,TON
138656,WV,54057,Mineral,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.0073975554,TON
148437,WV,54001,Barbour,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,0.54229829,TON
149654,WV,54009,Brooke,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.001430954,TON
150912,WV,54045,Logan,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.066159803,TON
150978,WV,54081,Raleigh,Fuel Comb - Comm/Institutional - Coal,PM2.5 Primary (Filt + Cond),CAP,0.0,TON
151341,WV,54043,Lincoln,Fuel Comb - Comm/Institutional - Natural Gas,Ammonia,CAP,0.009633066,TON
151796,WV,54077,Preston,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.04025022,TON
152438,WV,54033,Harrison,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
152481,WV,54039,Kanawha,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01496457,TON
154775,WV,54087,Roane,Fuel Comb - Residential - Wood,Sulfur Dioxide,CAP,2.532863236,TON
158351,WV,54037,Jefferson,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,3.209158,TON
158484,WV,54015,Clay,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,69.21141172600001,TON
159555,WV,54051,Marshall,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,10.364338499999999,TON
160805,WV,54093,Tucker,Fuel Comb - Comm/Institutional - Other,Volatile Organic Compounds,CAP,0.0057903419999999995,TON
161465,WV,54007,Braxton,Commercial Cooking,Carbon Monoxide,CAP,1.59793519,TON
161747,WV,54021,Gilmer,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.024265673999999997,TON
162565,WV,54023,Grant,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,3.08871203,TON
163551,WV,54045,Logan,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,10.3459056,TON
163708,WV,54033,Harrison,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.008781126,TON
167681,WV,54035,Jackson,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.0,TON
167906,WV,54071,Pendleton,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,0.052361300000000006,TON
169733,WV,54087,Roane,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0008841042999999999,TON
170241,WV,54039,Kanawha,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,61.171780000000005,TON
171755,WV,54109,Wyoming,Fuel Comb - Comm/Institutional - Biomass,Sulfur Dioxide,CAP,0.16076629999999997,TON
171821,WV,54041,Lewis,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
172975,WV,54013,Calhoun,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,57.49004604,TON
174293,WV,54063,Monroe,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.075811945,TON
174541,WV,54083,Randolph,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,23.17061622,TON
175003,WV,54079,Putnam,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.00261143,TON
183698,WV,54029,Hancock,Fuel Comb - Residential - Oil,Carbon Monoxide,CAP,0.78269853,TON
186234,WV,54015,Clay,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0003422565,TON
187037,WV,54063,Monroe,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.004921924,TON
187863,WV,54073,Pleasants,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,2.3951580000000003,TON
188376,WV,54043,Lincoln,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,1.988387,TON
188429,WV,54057,Mineral,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.007664776999999999,TON
190723,WV,54107,Wood,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,0.007854677,TON
191234,WV,54049,Marion,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
191351,WV,54077,Preston,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.06344772,TON
197529,WV,54065,Morgan,Fuel Comb - Residential - Wood,Nitrogen Oxides,CAP,19.15991243,TON
198720,WV,54071,Pendleton,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,70.23435454,TON
202712,WV,54085,Ritchie,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.06791996,TON
204987,WV,54109,Wyoming,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
206246,WV,54075,Pocahontas,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.01198356,TON
206372,WV,54021,Gilmer,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00393103009,TON
209019,WV,54053,Mason,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,1.7345700000000002,TON
209508,WV,54055,Mercer,Fuel Comb - Residential - Other,PM10 Primary (Filt + Cond),CAP,0.01266238,TON
210086,WV,54107,Wood,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.009818347,TON
210256,WV,54081,Raleigh,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,29.801059999999996,TON
210656,WV,54063,Monroe,Fuel Comb - Residential - Natural Gas,Sulfur Dioxide,CAP,0.01323203,TON
213584,WV,54091,Taylor,Fuel Comb - Comm/Institutional - Oil,Volatile Organic Compounds,CAP,0.00944705861,TON
214474,WV,54069,Ohio,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.22768103,TON
214815,WV,54035,Jackson,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,2.6214180000000002,TON
215449,WV,54023,Grant,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.16687467,TON
216120,WV,54003,Berkeley,Fuel Comb - Residential - Wood,Volatile Organic Compounds,CAP,517.18700859,TON
216562,WV,54029,Hancock,Fuel Comb - Comm/Institutional - Coal,PM10 Primary (Filt + Cond),CAP,0.0,TON
219948,WV,54003,Berkeley,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,2.63503,TON
222733,WV,54003,Berkeley,Fuel Comb - Comm/Institutional - Biomass,Nitrogen Oxides,CAP,13.95113,TON
223506,WV,54017,Doddridge,Fuel Comb - Residential - Oil,Volatile Organic Compounds,CAP,0.0,TON
225672,WV,54019,Fayette,Fuel Comb - Comm/Institutional - Coal,Volatile Organic Compounds,CAP,0.0,TON
225955,WV,54093,Tucker,Fuel Comb - Comm/Institutional - Biomass,Volatile Organic Compounds,CAP,0.07988803,TON
226297,WV,54021,Gilmer,Fuel Comb - Comm/Institutional - Other,Nitrogen Oxides,CAP,0.07568103,TON
226594,WV,54031,Hardy,Fuel Comb - Comm/Institutional - Oil,PM10 Primary (Filt + Cond),CAP,0.0211541654,TON
228653,WV,54047,McDowell,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,0.5665566,TON
229234,WV,54023,Grant,Fuel Comb - Comm/Institutional - Coal,Sulfur Dioxide,CAP,0.0,TON
234630,WV,54035,Jackson,Fuel Comb - Comm/Institutional - Oil,Ammonia,CAP,0.008929221999999999,TON
238222,WV,54027,Hampshire,Fuel Comb - Residential - Other,Ammonia,CAP,0.007792295,TON
239591,WV,54011,Cabell,Fuel Comb - Residential - Other,PM2.5 Primary (Filt + Cond),CAP,0.008936895,TON
239606,WV,54103,Wetzel,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.029741800099999997,TON
241829,WV,54041,Lewis,Fuel Comb - Comm/Institutional - Oil,PM2.5 Primary (Filt + Cond),CAP,0.0415485509,TON
242358,WV,54003,Berkeley,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,2.2649831000000002,TON
243124,WV,54031,Hardy,Fuel Comb - Residential - Natural Gas,Carbon Monoxide,CAP,0.40988100000000005,TON
244651,WV,54009,Brooke,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.4969455,TON
244776,WV,54031,Hardy,Fuel Comb - Residential - Oil,Ammonia,CAP,0.14287353,TON
245847,WV,54107,Wood,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,35.5826,TON
246881,WV,54103,Wetzel,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.017763762,TON
249990,WV,54019,Fayette,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.12583827,TON
253561,WV,54013,Calhoun,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.072959528,TON
255109,WV,54027,Hampshire,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.001029967,TON
261263,WV,54103,Wetzel,Fuel Comb - Comm/Institutional - Biomass,PM10 Primary (Filt + Cond),CAP,4.992108999999999,TON
263223,WV,54053,Mason,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.22323939999999998,TON
264129,WV,54055,Mercer,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,1.235646,TON
264914,WV,54063,Monroe,Fuel Comb - Comm/Institutional - Other,PM10 Primary (Filt + Cond),CAP,0.0002653056,TON
265770,WV,54081,Raleigh,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,41.64334,TON
266932,WV,54067,Nicholas,Fuel Comb - Residential - Oil,Sulfur Dioxide,CAP,0.535158704,TON
267327,WV,54105,Wirt,Fuel Comb - Comm/Institutional - Other,PM2.5 Primary (Filt + Cond),CAP,7.205111999999999e-05,TON
267352,WV,54047,McDowell,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,3.075576,TON
268278,WV,54059,Mingo,Fuel Comb - Comm/Institutional - Natural Gas,Carbon Monoxide,CAP,3.004155,TON
268639,WV,54067,Nicholas,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.03874601,TON
270232,WV,54003,Berkeley,Fuel Comb - Comm/Institutional - Natural Gas,Sulfur Dioxide,CAP,0.215690036,TON
271508,WV,54079,Putnam,Fuel Comb - Residential - Other,Volatile Organic Compounds,CAP,0.03345991,TON
272786,WV,54035,Jackson,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.7433871999999999,TON
274039,WV,54089,Summers,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.007168547,TON
276973,WV,54089,Summers,Fuel Comb - Comm/Institutional - Natural Gas,Volatile Organic Compounds,CAP,0.13315770000000002,TON
277066,WV,54015,Clay,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,0.874015305,TON
279347,WV,54047,McDowell,Fuel Comb - Residential - Other,Ammonia,CAP,0.006055159,TON
280372,WV,54039,Kanawha,Fuel Comb - Comm/Institutional - Other,Ammonia,CAP,0.02614329,TON
280423,WV,54065,Morgan,Fuel Comb - Residential - Oil,PM10 Primary (Filt + Cond),CAP,0.78653458,TON
281699,WV,54067,Nicholas,Commercial Cooking,PM2.5 Primary (Filt + Cond),CAP,8.43473761,TON
284849,WV,54061,Monongalia,Fuel Comb - Comm/Institutional - Other,Carbon Monoxide,CAP,2.241892,TON
285614,WV,54001,Barbour,Fuel Comb - Residential - Other,Sulfur Dioxide,CAP,0.01583648,TON
288037,WV,54007,Braxton,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,4.6218379999999994,TON
291884,WV,54101,Webster,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,1.282485,TON
292951,WV,54035,Jackson,Fuel Comb - Comm/Institutional - Oil,Nitrogen Oxides,CAP,0.536082108,TON
294676,WV,54033,Harrison,Fuel Comb - Comm/Institutional - Oil,Carbon Monoxide,CAP,0.58490283,TON
295528,WV,54045,Logan,Fuel Comb - Residential - Other,Carbon Monoxide,CAP,0.09884748,TON
297540,WV,54003,Berkeley,Fuel Comb - Residential - Other,Nitrogen Oxides,CAP,9.291948,TON
300197,WV,54103,Wetzel,Fuel Comb - Comm/Institutional - Biomass,Ammonia,CAP,0.04827958,TON
300587,WV,54083,Randolph,Fuel Comb - Residential - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.06663611,TON
300629,WV,54051,Marshall,Fuel Comb - Comm/Institutional - Oil,Sulfur Dioxide,CAP,0.17465415399999998,TON
302665,WV,54023,Grant,Fuel Comb - Comm/Institutional - Other,Sulfur Dioxide,CAP,0.0007665849,TON
305063,WV,54045,Logan,Fuel Comb - Comm/Institutional - Natural Gas,PM2.5 Primary (Filt + Cond),CAP,0.04193324,TON
306953,WV,54109,Wyoming,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,2.874502,TON
307202,WV,54001,Barbour,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,4.661533,TON
307889,WV,54023,Grant,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,2.7561259999999996,TON
308260,WV,54055,Mercer,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,19.64629,TON
309895,WV,54077,Preston,Fuel Comb - Residential - Wood,PM10 Primary (Filt + Cond),CAP,275.15309460000003,TON
311048,WV,54039,Kanawha,Fuel Comb - Residential - Oil,Nitrogen Oxides,CAP,1.241136,TON
311145,WV,54077,Preston,Fuel Comb - Comm/Institutional - Coal,Ammonia,CAP,0.0,TON
314060,WV,54051,Marshall,Commercial Cooking,PM10 Primary (Filt + Cond),CAP,11.1468344,TON
315763,WV,54009,Brooke,Fuel Comb - Comm/Institutional - Natural Gas,Nitrogen Oxides,CAP,26.951755,TON
317704,WV,54041,Lewis,Fuel Comb - Comm/Institutional - Biomass,PM2.5 Primary (Filt + Cond),CAP,5.846523,TON
319190,WV,54029,Hancock,Fuel Comb - Residential - Natural Gas,Ammonia,CAP,6.000451,TON
322648,WV,54053,Mason,Fuel Comb - Residential - Oil,PM2.5 Primary (Filt + Cond),CAP,0.1012245,TON
324326,WV,54087,Roane,Fuel Comb - Residential - Oil,Ammonia,CAP,0.0012423784,TON
325972,WV,54075,Pocahontas,Fuel Comb - Comm/Institutional - Biomass,Carbon Monoxide,CAP,4.841679,TON
