Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15826,POWELL CLINCH UTIL DIST,Municipal Owned,TN,168,262,235,202,158,179,286,264,278,294,294
15784,PORTLAND NATURAL GAS SYSTEM,Municipal Owned,TN,64,22,30,60,16,16,19,9,20,9,10
15560,"PIKEVILLE GAS SYSTEM, TOWN OF",Municipal Owned,TN,8,9,11,11,5,6,28,4,14,16,4
15518,PIEDMONT NATURAL GAS CO INC,Investor Owned,TN,396,869,1349,981,767,818,725,825,980,767,1101
15140,PARSONS NATURAL GAS SYSTEM,Municipal Owned,TN,24,59,53,42,44,42,32,55,16,20,13
15126,PARIS - HENRY COUNTY PUBLIC UTIL DIST,Municipal Owned,TN,30,22,5,35,5,1,0,16,28,6,2
14040,"OBION GAS SYSTEM, TOWN OF",Municipal Owned,TN,0,0,0,0,54,16,28,6,20,8,4
14010,OAK RIDGE UTIL DIST,Municipal Owned,TN,169,125,57,57,71,53,56,53,52,72,53
13430,NEWBERN GAS DEPT,Municipal Owned,TN,19,16,13,9,17,6,18,14,10,10,4
12697,MUNFORD GAS DEPT,Municipal Owned,TN,30,7,15,9,18,10,13,23,21,13,21
12438,MIDDLE TENNESSEE NATURAL GAS UTIL DIST,Municipal Owned,TN,563,512,510,316,328,283,301,342,308,379,428
12342,MEMPHIS LIGHT GAS & WATER DIVISION,Municipal Owned,TN,4405,3265,5501,7668,8578,5780,5733,2588,6028,4905,4870
12234,MAURY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TN,1,4,2,12,9,12,7,11,13,10,4
12222,MASON MUNICIPLE GAS SYSTEM,Municipal Owned,TN,25,0,0,0,0,27,27,23,8,3,2
12204,"MARTIN, CITY OF",Municipal Owned,TN,29,8,7,8,12,15,4,29,24,7,8
12168,MARION NATURAL GAS SYSTEM,Municipal Owned,TN,18,85,17,11,7,7,9,0,0,0,2
12042,MADISONVILLE GAS SYSTEM,Municipal Owned,TN,0,0,12,12,16,27,24,27,24,21,15
11776,LOUDON UTILITIES GAS DEPT,Municipal Owned,TN,47,54,47,76,57,62,53,64,82,87,71
11752,"LORETTO GAS SYSTEM, CITY OF",Municipal Owned,TN,0,0,7,2,0,4,3,3,0,0,0
11624,LOBELVILLE GAS CO,Municipal Owned,TN,0,0,1,9,0,1,1,0,0,0,0
11600,LIVINGSTON GAS DEPARTMENT,Municipal Owned,TN,4,5,5,8,42,20,31,41,18,15,13
11520,"LINDEN NATURAL GAS SYSTEM, TOWN OF",Municipal Owned,TN,9,4,6,3,6,13,7,7,2,0,6
11448,LEXINGTON GAS SYSTEM,Municipal Owned,TN,215,86,142,128,138,143,138,120,109,57,76
11416,LEWISBURG GAS DEPARTMENT,Municipal Owned,TN,144,62,67,23,44,24,38,25,20,19,20
11376,LENOIR CITY UTILITIES BOARD,Municipal Owned,TN,31,23,55,215,119,95,48,61,55,55,28
11336,"LEBANON GAS DEPT, CITY OF",Municipal Owned,TN,101,111,116,108,118,152,138,140,186,204,165
11296,"LAWRENCEBURG GAS DEPT, CITY OF",Municipal Owned,TN,113,156,81,105,118,74,57,67,61,59,41
11120,LAKE COUNTY UTIL DIST,Municipal Owned,TN,4,5,3,0,1,1,4,1,0,0,0
11064,"LAFAYETTE GAS & UTILITIES DEPT, CITY OF",Municipal Owned,TN,27,74,6,8,13,6,3,9,14,8,8
10310,KNOXVILLE UTILITIES BOARD,Municipal Owned,TN,1220,1296,965,1110,1123,928,1192,854,888,871,846
9200,JEFFERSON - COCKE CO UTIL DIST,Municipal Owned,TN,23,23,21,45,29,36,39,21,48,35,63
9100,JAMESTOWN GAS SYSTEM,Municipal Owned,TN,21,33,88,172,91,76,18,22,12,12,14
9040,JACKSON ENERGY AUTHORITY,Municipal Owned,TN,255,556,401,613,454,431,418,482,719,327,312
7655,HUMPHREYS COUNTY UTILITY DISTRICT,Municipal Owned,TN,64,37,82,73,118,77,115,135,128,163,100
7650,HUMBOLDT UTILITIES - GAS DEPT,Municipal Owned,TN,70,30,63,37,14,23,48,49,48,36,35
7365,HORTON HIGHWAY UTILITY DISTRICT,Municipal Owned,TN,6,13,4,4,7,7,16,20,13,16,28
7310,"HOHENWALD NATURAL GAS SYSTEM, CITY OF",Municipal Owned,TN,0,13,17,9,17,19,29,16,14,8,29
7225,HENNING GAS DEPT,Municipal Owned,TN,20,20,6,1,4,0,4,3,2,2,0
7215,"HENDERSON GAS DEPT, CITY OF",Municipal Owned,TN,9,14,22,39,53,8,40,53,9,4,5
7170,HAWKINS COUNTY UTILITY DIST,Municipal Owned,TN,42,48,36,34,70,48,74,65,49,64,47
7090,HARRIMAN UTILITIES BOARD,Municipal Owned,TN,63,40,64,40,46,37,31,54,44,18,43
7060,HARDEMAN - FAYETTE UTILITY DISTRICT,Cooperative,TN,10,2,10,15,17,5,12,15,19,45,40
7025,"HALLS GAS DEPT, TOWN OF",Municipal Owned,TN,21,17,11,23,21,26,16,14,20,9,10
6716,GREATER DICKSON GAS AUTHORITY,Municipal Owned,TN,52,37,84,77,55,59,84,52,228,209,190
6370,GIBSON COUNTY UTIL DIST,Municipal Owned,TN,241,90,57,127,185,275,426,246,275,247,185
6040,GALLATIN NATURAL GAS SYSTEM,Municipal Owned,TN,26,78,149,39,142,81,78,96,61,77,56
6035,"GALLAWAY GAS DEPT, CITY OF",Municipal Owned,TN,9,3,1,5,9,16,1,3,1,1,0
5640,FRIENDSHIP GAS DEPT,Municipal Owned,TN,5,3,4,2,2,15,10,7,17,4,9
5110,FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.,Municipal Owned,TN,35,33,49,38,44,44,71,48,28,41,35
4567,ETOWAH UTILITIES,Municipal Owned,TN,3,1,4,3,6,2,2,9,0,3,3
4480,"ENGLEWOOD GAS DEPT, TOWN OF",Municipal Owned,TN,0,5,5,18,4,13,4,3,0,6,4
4370,ELK RIVER PUBLIC UTIL DIST,Cooperative,TN,47,75,68,68,73,65,87,89,88,79,103
3660,DYERSBURG MUNICIPAL GAS DEPARTMENT,Municipal Owned,TN,16,86,18,26,24,17,28,33,41,31,40
3610,"DUNLAP GAS SYSTEM, CITY OF",Municipal Owned,TN,20,28,25,24,18,30,25,24,31,15,23
2880,CROCKETT PUBLIC UTIL DIST,Municipal Owned,TN,0,1,0,0,9,7,23,12,7,2,1
2853,"COVINGTON GAS DEPT, CITY OF",Municipal Owned,TN,2,14,0,24,5,8,1,10,6,15,7
2764,"COOKEVILLE GAS DEPT, CITY OF",Municipal Owned,TN,32,22,31,23,23,46,89,72,81,85,62
2556,COLLINWOOD GAS DEPT,Municipal Owned,TN,6,0,0,3,5,3,5,5,2,7,3
2460,CLARKSVILLE GAS & WATER DEPT,Municipal Owned,TN,107,183,212,191,167,133,218,186,164,176,158
2412,CITIZENS GAS UTIL DIST,Municipal Owned,TN,141,204,162,120,159,159,129,121,103,145,113
2288,CHATTANOOGA GAS CO,Investor Owned,TN,482,651,915,1096,808,741,776,885,783,682,675
2176,"CENTERVILLE, TOWN OF",Municipal Owned,TN,40,60,50,32,34,24,38,30,30,41,19
1840,BROWNSVILLE UTILITIES,Municipal Owned,TN,28,40,36,16,27,15,18,29,14,10,11
1616,BOLIVAR GAS DEPT,Municipal Owned,TN,10,12,16,20,19,10,14,14,18,11,6
972,"CLIFTON GAS DEPT, CITY OF",Municipal Owned,TN,0,0,0,0,0,10,11,3,5,4,0
774,ATHENS UTILITIES BOARD,Municipal Owned,TN,36,45,27,33,35,132,52,45,56,45,56
49,TOWN OF ADAMSVILLE GAS DEPT,Municipal Owned,TN,17,18,18,14,14,17,38,27,25,17,34
