Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15189,"PEARSALL GAS DEPT, CITY OF",Municipal Owned,TX,0,7,0,0,0,0,0,0,0,0,0
13460,"NEWTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
13390,NEW SUMMERFIELD GAS CO,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
13170,"NAVASOTA, CITY OF",Municipal Owned,TX,3,19,24,24,8,9,9,14,10,15,6
12798,"MORTON GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,1,0,0
12174,MARKHAM GAS CORP,Privately Owned,TX,0,0,2,0,0,0,0,0,0,1,1
11960,LYTLE MUNICIPAL SYSTEM,Municipal Owned,TX,10,1,0,3,3,3,1,1,6,4,2
10330,"KOUNTZE MUNICIPAL GAS SYSTEM, CITY OF",Municipal Owned,TX,0,3,3,4,5,3,3,1,2,2,2
9245,"JOAQUIN, CITY OF",Municipal Owned,TX,0,3,0,0,0,0,0,2,0,0,1
7700,"HUXLEY, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
7680,"HUNTINGTON GAS CO, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
7210,"HEMPSTEAD, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,1
7205,"HEMPHILL MUNICIPLE SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,1,0,0,0,0
6864,"GRUVER, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
6830,GREY FOREST UTILITIES,Municipal Owned,TX,0,0,45,48,42,45,61,59,40,43,35
6540,GRANDFALLS UTILITY SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,2,0,1
6430,"GOLDSMITH GAS DEPT, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,1,0
6330,"GEORGE WEST, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,3
6110,"GARY, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
6101,"GARRISON, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
5470,"FORT STOCKTON MUNICIPAL SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
5055,FALFURRIAS UTILITY BOARD,Municipal Owned,TX,11,1,0,0,0,0,0,0,0,0,0
4499,CENTERPOINT ENERGY RESOURCES CORPORATION,Investor Owned,TX,7984,10097,8452,7304,8049,9708,9311,9919,10956,13752,14359
4473,ATMOS ENERGY CORPORATION - WEST TEXAS,Investor Owned,TX,538,512,475,446,452,528,1057,1208,1335,1226,966
4272,ELDORADO MUNICIPAL SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
3600,"DUMAS, CITY OF",Municipal Owned,TX,0,19,0,0,0,0,0,0,0,0,0
3410,"DILLEY GAS SYSTEM, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
3310,DENVER CITY GAS SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,2,0,0,1
3210,"DEL RIO GAS SYSTEM, CITY OF",Municipal Owned,TX,20,8,8,6,5,11,7,5,4,3,2
3070,DAISETTA WATER & GAS DEPT,Municipal Owned,TX,0,2,0,0,0,0,0,0,0,0,0
3010,D B H GAS CO,Investor Owned,TX,0,2,0,0,0,0,0,0,0,1,2
2915,"CUSHING, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
2824,COTULLA MUNICIPAL GAS SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
2812,"CORPUS CHRISTI, CITY OF - GAS DIV",Municipal Owned,TX,76,153,128,126,139,106,62,94,73,107,135
2632,"COLUMBUS, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
2352,"CHIRENO MUNICIPAL GAS, CITY OF",Municipal Owned,TX,0,4,1,2,2,2,0,5,7,1,2
2308,"CHESTER, CITY OF",Municipal Owned,TX,0,0,0,0,0,1,1,1,1,0,0
2152,CASTROVILLE UTILITY SYSTEM,Municipal Owned,TX,4,0,2,4,2,0,3,8,2,2,1
2112,CARRIZO SPRINGS GAS DEPT,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1720,"BRENHAM UTILITY, CITY OF",Municipal Owned,TX,0,0,0,23,14,17,15,11,19,26,16
1696,"BRAZORIA, CITY OF",Municipal Owned,TX,2,5,4,6,6,5,4,4,6,6,2
1688,"BRADY MUNICIPAL GAS CORP, CITY OF",Municipal Owned,TX,0,0,8,6,13,12,13,7,12,3,6
1684,"BRACKETTVILLE, CITY OF, HOUSING AUTH OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1622,"BOOKER GAS CO, CITY OF",Municipal Owned,TX,5,7,4,5,3,1,1,1,0,0,5
1592,"BOERNE UTILITY, CITY OF",Municipal Owned,TX,3,0,4,1,3,8,8,9,7,13,9
1408,"BIG LAKE GAS DEPT, CITY OF",Municipal Owned,TX,0,0,18,0,0,0,0,0,0,0,0
1272,"BELLVILLE, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
1184,BAY CITY MUNICIPAL GAS SYSTEM,Municipal Owned,TX,0,0,0,17,14,14,17,16,11,18,15
968,"UNIVERSAL NATURAL GAS, INC.",Investor Owned,TX,8,5,7,12,21,12,15,16,11,15,21
920,NATGAS INC.,Investor Owned,TX,12,6,9,0,10,9,7,5,8,10,2
612,CITY OF ROCKPORT,Municipal Owned,TX,39,33,26,38,30,37,44,91,68,49,48
603,CENTERPOINT ENERGY RESOURCES CORP.,Investor Owned,TX,84,39,61,47,60,70,46,75,63,63,65
558,APPLEBY NATURAL GAS SYSTEM,Municipal Owned,TX,0,0,0,0,0,0,0,0,0,0,0
387,"ALTO NATURAL GAS CO, CITY OF",Municipal Owned,TX,0,0,0,0,0,0,0,0,1,0,0
383,AMARILLO NATURAL GAS INC,Privately Owned,TX,0,0,0,0,0,0,0,0,0,0,0
