Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,17,9,3,5,0,2,11,4,10,15,7
15392,PERRY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,15,0,0,0,0,1,1,1,4,2,3
15119,"PARIS GAS SYSTEM, CITY OF",Municipal Owned,MO,2,4,4,0,3,1,2,2,1,3,4
14360,"ORONOGO MUNICIPAL GAS SYSTEM , CITY OF",Municipal Owned,MO,1,1,0,1,1,0,0,0,0,0,1
13290,NEW HAVEN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,1,0,7,1,0,2,1,3,3,4,0
13260,NEW FLORENCE NATURAL GAS SYSTEM,Municipal Owned,MO,10,0,0,2,1,0,0,5,6,1,2
12744,"MONTGOMERY, CITY OF",Municipal Owned,MO,1,2,3,2,5,1,1,2,0,1,1
12666,MONROE CITY MUNICIPAL GAS SYSTEMS,Municipal Owned,MO,1,114,161,130,0,11,2,0,3,9,4
12606,THE EMPIRE DISTRICT GAS COMPANY,Investor Owned,MO,275,216,257,199,147,182,175,150,130,163,164
12504,MILAN MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,11,3,2,8,4,1,1,2,1,0,0
12450,MIDDLETOWN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,0,0,0,0,0,0,0,0,0
12372,MERCER MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,2,0,1,1,2,1,2,2,0,1,0
12012,"MADISON GAS DEPT, CITY OF",Municipal Owned,MO,0,1,1,4,0,0,0,3,0,0,3
12006,"MACON GAS DEPT MUNICIPAL UTILITIES, CITY OF",Municipal Owned,MO,14,9,31,29,9,11,18,18,13,9,11
11468,LIBERAL MUNICIPAL GAS SYSTEM,Municipal Owned,MO,0,1,2,2,0,0,2,1,0,2,1
11032,SPIRE MISSOURI INC. EAST,Investor Owned,MO,4496,4568,4594,3786,4698,4794,4348,4179,4491,4982,3776
10156,KENNETT MUNICIPAL GAS SYSTEM,Municipal Owned,MO,34,37,20,25,38,56,40,29,35,46,51
9280,JOINT UTILIITIES BOARD - ALTENBURG & FROHNA,Municipal Owned,MO,2,2,0,6,2,1,2,5,10,0,0
7240,HERMANN CITY NATURAL GAS SYSTEM,Municipal Owned,MO,12,13,1,0,4,6,5,3,3,6,7
6740,GREEN CITY MUNICIPAL NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,3,0,0,0,0,0,0,0,1
6590,GRANT CITY GAS CO,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,1
6490,"GRANBY GAS, CITY OF",Municipal Owned,MO,1,0,0,0,0,0,1,0,3,3,1
5670,"FULTON, CITY OF",Municipal Owned,MO,10,11,16,11,15,6,11,11,21,12,10
2452,"CLARENCE, CITY OF",Municipal Owned,MO,2,2,2,2,0,3,0,3,3,1,5
1456,"BISMARCK GAS SYSTEM, CITY OF",Municipal Owned,MO,6,6,2,4,0,0,1,1,2,19,13
1400,BETHANY MUNICIPAL GAS SYSTEM,Municipal Owned,MO,38,0,18,4,5,5,0,0,0,0,4
1360,"BERNIE MUNICIPAL SYSTEM, CITY OF",Municipal Owned,MO,1,0,3,2,2,3,0,0,0,2,2
1336,BERGER CITY NATURAL GAS SYSTEM,Municipal Owned,MO,0,0,0,0,0,0,0,0,0,0,0
926,OMEGA PIPELINE CO,Investor Owned,MO,0,4,0,1,2,0,7,0,4,3,0
924,"ST. JAMES GAS DEPT., CITY OF",Municipal Owned,MO,0,0,0,0,0,0,0,0,7,2,4
225,ALBANY MUNICIPAL GAS CO,Municipal Owned,MO,0,0,0,1,0,0,0,0,1,0,0
