Operator ID,Operator Name,Operator Type,State,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
9110,"JAMESTOWN MUNICIPAL GAS DEPT, CITY OF",Municipal Owned,KS,0,1,1,0,2,0,3,3,0,2,5
8321,"ISABEL, CITY OF",Municipal Owned,KS,2,0,2,0,0,1,0,0,0,0,0
8220,IOLA MUNICIPAL GAS CO,Municipal Owned,KS,6,5,4,1,1,1,0,1,0,3,12
7645,HUMBOLDT CITY GAS DEPT,Municipal Owned,KS,11,3,11,16,7,8,8,10,13,7,5
7610,HOWARD MUNICIPAL GAS SYSTEM,Municipal Owned,KS,0,11,4,6,1,3,10,0,3,0,10
7245,"HESSTON, CITY OF",Municipal Owned,KS,1,0,0,0,0,0,0,5,1,0,0
7125,HARVEYVILLE GAS DEPT,Municipal Owned,KS,6,0,1,0,1,1,1,1,3,0,1
7077,HARDTNER CITY GAS DEPT,Municipal Owned,KS,2,0,1,3,0,2,0,0,0,0,0
7030,"HALSTEAD GAS DEPT, CITY OF",Municipal Owned,KS,4,5,8,2,0,3,1,10,2,3,3
6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Investor Owned,KS,1102,958,1286,813,874,916,721,1254,1525,1395,1295
6100,"GARNETT MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,7,19,9,10,6,4,3,4,4,3,1
6080,"GARDEN PLAIN GAS SYSTEM, CITY OF",Municipal Owned,KS,2,2,3,3,0,1,0,1,0,0,1
5360,FORD CITY UTILITIES GAS DEPT,Municipal Owned,KS,0,3,4,0,1,3,1,2,1,2,0
4540,ESKRIDGE GAS SYSTEM,Municipal Owned,KS,2,0,0,0,0,0,0,1,1,1,1
3297,"DENISON GAS SYSTEMS, CITY OF",Municipal Owned,KS,1,0,0,0,0,0,0,0,0,0,0
2297,CHENEY MUNICIPAL UTILITY,Municipal Owned,KS,0,2,0,0,2,2,3,5,0,2,0
2256,"CHANUTE, CITY OF",Municipal Owned,KS,29,25,27,24,20,61,37,28,30,26,28
2144,"CASSODAY GAS DEPT, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1936,"BURRTON MUNICIPLE DISTRICT SYSTEM, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
1912,BURLINGAME MUNICIPAL SYSTEM,Municipal Owned,KS,0,2,8,4,0,0,1,0,1,0,2
846,"AUBURN, CITY OF",Municipal Owned,KS,0,1,0,0,0,0,5,12,2,8,5
576,"ARGONIA MUNICIPAL SYSTEM, CITY OF",Municipal Owned,KS,0,1,1,1,0,0,2,2,1,1,2
360,"ALTAMONT GAS DEPT, CITY OF",Municipal Owned,KS,0,4,0,0,0,0,0,0,0,2,2
333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",Municipal Owned,KS,1,2,2,3,0,3,2,1,8,3,2
18,"ABBYVILLE, CITY OF",Municipal Owned,KS,0,0,0,0,0,0,0,0,0,0,0
