,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
34,Number of Rooms: 8,OK,Alfalfa,171,191,209,245,207,205,220,214,196,193
35,Number of Rooms: 9+,OK,Alfalfa,189,199,178,187,257,259,250,258,287,269
36,Owner-Occupied,OK,Alfalfa,3520,3604,3512,3521,3476,3594,3526,3692,3732,3858
37,Renter-Occupied,OK,Alfalfa,974,912,1028,1097,1193,1123,1220,1133,1032,882
38,Total Housing Units,OK,Alfalfa,2771,2769,2765,2751,2750,2753,2742,2735,2725,2728
39,Total Population,OK,Alfalfa,5621,5625,5631,5674,5703,5755,5784,5877,5857,5847
40,Units in Structure: 1 ATTACHED,OK,Alfalfa,2,8,6,6,7,9,4,3,9,9
41,Units in Structure: 1 DETACHED,OK,Alfalfa,2494,2532,2488,2495,2510,2488,2479,2477,2457,2406
42,Units in Structure: 10-19,OK,Alfalfa,0,0,0,0,0,0,1,1,7,6
43,Units in Structure: 2,OK,Alfalfa,12,14,8,20,15,22,29,30,20,18
44,Units in Structure: 20-49,OK,Alfalfa,3,3,3,6,7,3,4,2,0,3
45,Units in Structure: 3-4,OK,Alfalfa,34,26,39,30,25,20,20,13,8,0
46,Units in Structure: 5-9,OK,Alfalfa,0,0,0,0,0,0,0,9,16,30
47,Units in Structure: 50+,OK,Alfalfa,0,0,0,0,0,4,4,3,2,3
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Alfalfa,0,0,0,0,0,4,3,3,2,4
49,Units in Structure: Mobile Home,OK,Alfalfa,226,186,221,194,186,203,198,194,204,249
50,Year Built: 1940-1949,OK,Alfalfa,314,339,410,432,417,319,405,431,414,394
51,Year Built: 1950-1959,OK,Alfalfa,323,320,327,318,299,290,276,282,323,390
52,Year Built: 1960-1969,OK,Alfalfa,320,372,319,279,285,311,343,328,367,360
53,Year Built: 1970-1979,OK,Alfalfa,446,412,404,376,328,178,164,190,210,203
54,Year Built: 1980-1989,OK,Alfalfa,215,175,166,146,158,87,88,96,98,111
55,Year Built: 1990-1999,OK,Alfalfa,96,66,70,88,89,110,121,147,144,164
56,Year Built: 2000-2009,OK,Alfalfa,80,68,96,118,117,17,12,14,26,26
57,Year Built: 2010-2013,OK,Alfalfa,4,18,4,5,11,0,2,2,8,25
58,Year Built: before 1940,OK,Alfalfa,973,999,969,989,1046,343,342,287,241,233
0,Avg household size of owner-occupied unit,OK,Atoka,2.3,2.36,2.44,2.43,2.45,2.4,2.38,2.36,2.36,2.37
1,Avg household size of renter-occupied unit,OK,Atoka,2.37,2.39,2.3,2.3,2.31,2.29,2.31,2.21,2.23,2.25
2,FIPS Code,OK,Atoka,40005,40005,40005,40005,40005,40005,40005,40005,40005,40005
3,House Heating Fuel: Electric,OK,Atoka,1667,1783,1796,1962,2149,2366,2414,2575,2648,2736
4,House Heating Fuel: Fuel Oil,OK,Atoka,13,18,9,7,9,6,6,6,6,4
5,House Heating Fuel: Gas,OK,Atoka,1032,878,987,992,867,768,803,772,754,761
6,House Heating Fuel: Propane,OK,Atoka,2126,2193,2014,1836,1722,1590,1476,1436,1445,1341
7,House Heating Fuel: Wood,OK,Atoka,416,470,496,481,439,503,461,451,403,383
26,Median Number of Rooms,OK,Atoka,5.1,5.2,5.2,5.2,5.3,5.3,5.4,5.3,5.4,5.3
27,Number of Rooms: 1,OK,Atoka,85,88,94,100,113,62,57,54,49,67
28,Number of Rooms: 2,OK,Atoka,119,92,93,92,114,92,83,76,108,120
29,Number of Rooms: 3,OK,Atoka,402,378,443,446,325,327,378,376,438,430
30,Number of Rooms: 4,OK,Atoka,1115,1189,1252,1201,1253,1289,1213,1231,1159,1132
31,Number of Rooms: 5,OK,Atoka,2265,2093,1800,1773,1716,1685,1678,1748,1691,1697
32,Number of Rooms: 6,OK,Atoka,1196,1197,1317,1363,1410,1441,1424,1343,1317,1241
33,Number of Rooms: 7,OK,Atoka,578,706,756,808,781,833,859,835,808,816
34,Number of Rooms: 8,OK,Atoka,305,322,282,282,371,334,376,419,458,475
35,Number of Rooms: 9+,OK,Atoka,139,203,257,240,256,290,271,311,368,389
36,Owner-Occupied,OK,Atoka,9283,9796,9719,9673,9707,9236,8993,9126,9231,9214
37,Renter-Occupied,OK,Atoka,2947,2929,3113,3035,2876,3231,3276,3127,3099,3153
38,Total Housing Units,OK,Atoka,6204,6268,6294,6305,6339,6353,6339,6393,6396,6367
39,Total Population,OK,Atoka,14140,14183,14133,14070,13958,13906,13847,13899,13874,13823
40,Units in Structure: 1 ATTACHED,OK,Atoka,11,9,20,30,27,32,30,18,11,24
41,Units in Structure: 1 DETACHED,OK,Atoka,4920,4797,4846,4728,4692,4633,4607,4744,4811,4702
42,Units in Structure: 10-19,OK,Atoka,3,0,0,2,2,2,4,3,3,5
43,Units in Structure: 2,OK,Atoka,91,80,97,102,94,136,153,159,136,163
44,Units in Structure: 20-49,OK,Atoka,26,25,25,15,10,20,20,20,8,14
45,Units in Structure: 3-4,OK,Atoka,31,42,40,39,22,22,53,64,87,125
46,Units in Structure: 5-9,OK,Atoka,64,26,68,95,96,116,129,94,86,77
47,Units in Structure: 50+,OK,Atoka,21,15,13,13,12,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Atoka,0,1,1,2,5,5,3,15,16,23
49,Units in Structure: Mobile Home,OK,Atoka,1037,1273,1184,1279,1379,1387,1340,1276,1238,1234
50,Year Built: 1940-1949,OK,Atoka,306,303,369,338,262,438,464,489,498,523
51,Year Built: 1950-1959,OK,Atoka,586,519,519,503,415,768,754,807,775,678
52,Year Built: 1960-1969,OK,Atoka,726,722,713,720,731,1267,1252,1242,1236,1172
53,Year Built: 1970-1979,OK,Atoka,1247,1234,1165,1209,1277,1094,1098,1050,1006,1077
54,Year Built: 1980-1989,OK,Atoka,1307,1249,1254,1171,1205,984,1001,1011,978,975
55,Year Built: 1990-1999,OK,Atoka,933,969,1002,1034,976,974,970,943,925,958
56,Year Built: 2000-2009,OK,Atoka,360,395,720,781,898,185,215,232,282,292
57,Year Built: 2010-2013,OK,Atoka,309,384,88,137,181,4,15,35,69,121
58,Year Built: before 1940,OK,Atoka,430,493,464,412,394,293,271,281,277,239
0,Avg household size of owner-occupied unit,OK,Beaver,2.45,2.49,2.55,2.5,2.52,2.64,2.55,2.52,2.61,2.67
1,Avg household size of renter-occupied unit,OK,Beaver,2.53,2.72,2.95,2.98,3.01,2.93,2.72,2.67,2.69,2.75
2,FIPS Code,OK,Beaver,40007,40007,40007,40007,40007,40007,40007,40007,40007,40007
3,House Heating Fuel: Electric,OK,Beaver,306,330,326,372,387,372,383,362,323,312
4,House Heating Fuel: Fuel Oil,OK,Beaver,0,0,3,8,7,5,6,8,6,20
5,House Heating Fuel: Gas,OK,Beaver,1389,1341,1300,1283,1244,1184,1147,1188,1159,1122
6,House Heating Fuel: Propane,OK,Beaver,459,412,372,371,389,402,473,455,434,419
7,House Heating Fuel: Wood,OK,Beaver,33,35,39,49,31,32,51,62,55,54
26,Median Number of Rooms,OK,Beaver,5.7,5.8,5.9,5.9,5.9,5.9,6.0,6.0,5.9,5.9
27,Number of Rooms: 1,OK,Beaver,5,5,14,9,26,39,39,34,37,22
28,Number of Rooms: 2,OK,Beaver,25,13,10,10,10,0,0,2,12,13
29,Number of Rooms: 3,OK,Beaver,42,43,48,43,42,42,38,25,31,48
30,Number of Rooms: 4,OK,Beaver,365,357,295,289,301,311,295,327,335,368
31,Number of Rooms: 5,OK,Beaver,754,686,691,654,661,675,633,630,679,639
32,Number of Rooms: 6,OK,Beaver,686,746,772,772,714,622,647,604,599,616
33,Number of Rooms: 7,OK,Beaver,351,374,401,392,417,445,461,428,431,397
34,Number of Rooms: 8,OK,Beaver,205,177,184,246,233,276,296,337,245,263
35,Number of Rooms: 9+,OK,Beaver,243,276,259,247,254,253,257,285,308,316
36,Owner-Occupied,OK,Beaver,3953,3850,3810,3883,3991,4216,4109,4133,4110,4027
37,Renter-Occupied,OK,Beaver,1526,1641,1696,1648,1521,1238,1291,1230,1222,1271
38,Total Housing Units,OK,Beaver,2676,2677,2674,2662,2658,2663,2666,2672,2677,2682
39,Total Population,OK,Beaver,5564,5586,5587,5605,5581,5530,5479,5445,5415,5377
40,Units in Structure: 1 ATTACHED,OK,Beaver,11,13,10,12,13,5,8,12,8,11
41,Units in Structure: 1 DETACHED,OK,Beaver,2076,2103,2042,2037,1944,1991,2018,2078,2065,2117
42,Units in Structure: 10-19,OK,Beaver,23,33,39,40,31,18,17,9,9,0
43,Units in Structure: 2,OK,Beaver,31,34,33,5,10,5,5,5,5,8
44,Units in Structure: 20-49,OK,Beaver,0,9,18,22,29,20,12,5,5,0
45,Units in Structure: 3-4,OK,Beaver,4,0,15,15,23,30,28,17,15,10
46,Units in Structure: 5-9,OK,Beaver,46,22,10,0,0,0,0,0,0,0
47,Units in Structure: 50+,OK,Beaver,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Beaver,0,0,0,0,0,0,0,2,3,3
49,Units in Structure: Mobile Home,OK,Beaver,485,463,507,531,608,594,578,544,567,533
50,Year Built: 1940-1949,OK,Beaver,171,153,143,152,191,370,423,417,420,433
51,Year Built: 1950-1959,OK,Beaver,373,360,337,368,369,313,308,313,333,366
52,Year Built: 1960-1969,OK,Beaver,340,367,374,337,323,558,559,547,542,491
53,Year Built: 1970-1979,OK,Beaver,475,450,465,499,543,337,295,325,284,293
54,Year Built: 1980-1989,OK,Beaver,450,447,443,453,359,143,180,184,173,176
55,Year Built: 1990-1999,OK,Beaver,242,200,206,173,140,176,164,160,145,118
56,Year Built: 2000-2009,OK,Beaver,71,73,143,144,167,23,34,27,34,44
57,Year Built: 2010-2013,OK,Beaver,35,49,11,34,32,0,0,0,0,3
58,Year Built: before 1940,OK,Beaver,519,578,552,502,534,222,253,280,332,341
0,Avg household size of owner-occupied unit,OK,Beckham,2.7,2.74,2.64,2.7,2.79,2.98,2.94,2.86,2.82,2.75
1,Avg household size of renter-occupied unit,OK,Beckham,2.62,2.6,2.61,2.64,2.6,2.67,2.79,2.7,2.61,2.48
2,FIPS Code,OK,Beckham,40009,40009,40009,40009,40009,40009,40009,40009,40009,40009
3,House Heating Fuel: Electric,OK,Beckham,2127,2187,2290,2249,2379,2437,2259,2549,2748,2871
4,House Heating Fuel: Fuel Oil,OK,Beckham,3,4,3,0,0,8,9,11,8,8
5,House Heating Fuel: Gas,OK,Beckham,4907,4662,4720,4680,4517,4258,4519,4391,4106,3903
6,House Heating Fuel: Propane,OK,Beckham,653,816,804,746,805,769,640,553,634,719
7,House Heating Fuel: Wood,OK,Beckham,59,25,58,64,66,60,81,69,66,77
26,Median Number of Rooms,OK,Beckham,5.0,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.3,5.4
27,Number of Rooms: 1,OK,Beckham,347,373,428,294,164,147,171,84,116,117
28,Number of Rooms: 2,OK,Beckham,113,186,132,150,143,154,65,65,116,104
29,Number of Rooms: 3,OK,Beckham,478,412,398,412,453,484,430,478,563,560
30,Number of Rooms: 4,OK,Beckham,2442,2384,2373,2553,2484,2422,2354,2246,2106,2188
31,Number of Rooms: 5,OK,Beckham,2609,2490,2420,2519,2894,2730,2850,2821,2548,2321
32,Number of Rooms: 6,OK,Beckham,1912,2086,2033,1807,1738,1952,1785,1946,2233,2379
33,Number of Rooms: 7,OK,Beckham,942,1003,1015,912,897,931,1063,1171,1318,1256
34,Number of Rooms: 8,OK,Beckham,414,370,464,563,589,591,699,688,559,576
35,Number of Rooms: 9+,OK,Beckham,274,289,365,432,401,420,488,472,468,545
36,Owner-Occupied,OK,Beckham,13687,13971,13594,12779,13621,14361,14097,14206,13858,13805
37,Renter-Occupied,OK,Beckham,7118,6797,7185,8010,7505,7251,7587,7029,6903,6340
38,Total Housing Units,OK,Beckham,9531,9593,9628,9642,9763,9831,9905,9971,10027,10046
39,Total Population,OK,Beckham,21817,22272,22519,22715,22941,23300,23290,22971,22621,22268
40,Units in Structure: 1 ATTACHED,OK,Beckham,169,180,212,229,259,202,192,203,251,171
41,Units in Structure: 1 DETACHED,OK,Beckham,7162,7328,7386,7128,7090,7275,7307,7347,7253,7401
42,Units in Structure: 10-19,OK,Beckham,200,185,139,178,176,198,224,287,340,297
43,Units in Structure: 2,OK,Beckham,400,349,371,441,401,453,425,318,307,278
44,Units in Structure: 20-49,OK,Beckham,34,4,34,27,43,38,84,69,47,66
45,Units in Structure: 3-4,OK,Beckham,224,212,121,184,264,237,325,430,412,434
46,Units in Structure: 5-9,OK,Beckham,228,203,205,198,239,168,196,116,227,162
47,Units in Structure: 50+,OK,Beckham,200,140,106,75,86,49,51,23,17,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Beckham,0,68,68,102,100,117,26,19,36,33
49,Units in Structure: Mobile Home,OK,Beckham,914,924,986,1080,1105,1094,1075,1159,1137,1204
50,Year Built: 1940-1949,OK,Beckham,838,733,669,669,577,1323,1036,1080,987,873
51,Year Built: 1950-1959,OK,Beckham,1411,1424,1336,1265,1384,832,805,790,744,824
52,Year Built: 1960-1969,OK,Beckham,842,860,879,851,885,1584,1521,1491,1634,1692
53,Year Built: 1970-1979,OK,Beckham,2146,1852,1546,1545,1618,1638,1837,1744,1897,2022
54,Year Built: 1980-1989,OK,Beckham,1855,1780,1901,1805,1629,815,672,661,625,625
55,Year Built: 1990-1999,OK,Beckham,606,701,772,745,777,1446,1614,1842,1600,1546
56,Year Built: 2000-2009,OK,Beckham,216,283,707,983,1137,238,271,296,414,392
57,Year Built: 2010-2013,OK,Beckham,241,353,128,130,198,17,188,156,270,362
58,Year Built: before 1940,OK,Beckham,1376,1607,1690,1649,1558,393,481,558,568,603
0,Avg household size of owner-occupied unit,OK,Blaine,2.54,2.27,2.21,2.15,2.18,2.27,2.21,2.17,2.13,2.12
1,Avg household size of renter-occupied unit,OK,Blaine,2.69,2.21,2.05,2.28,2.15,2.21,2.09,2.02,1.96,1.89
2,FIPS Code,OK,Blaine,40011,40011,40011,40011,40011,40011,40011,40011,40011,40011
3,House Heating Fuel: Electric,OK,Blaine,987,1032,956,929,907,997,1143,1369,1518,1608
4,House Heating Fuel: Fuel Oil,OK,Blaine,18,17,9,3,4,2,4,4,35,40
5,House Heating Fuel: Gas,OK,Blaine,2227,2199,2255,2116,1916,1852,1897,1695,1684,1686
6,House Heating Fuel: Propane,OK,Blaine,668,670,685,681,791,675,622,670,586,470
7,House Heating Fuel: Wood,OK,Blaine,132,121,56,38,50,43,34,55,61,74
26,Median Number of Rooms,OK,Blaine,5.6,5.4,5.4,5.4,5.4,5.4,5.4,5.5,5.6,5.6
27,Number of Rooms: 1,OK,Blaine,112,104,77,29,52,53,49,38,9,0
28,Number of Rooms: 2,OK,Blaine,33,51,20,34,53,67,81,56,54,74
29,Number of Rooms: 3,OK,Blaine,235,315,374,409,338,292,235,257,245,236
30,Number of Rooms: 4,OK,Blaine,667,692,752,734,783,649,806,839,780,796
31,Number of Rooms: 5,OK,Blaine,1439,1570,1439,1400,1372,1514,1338,1345,1322,1332
32,Number of Rooms: 6,OK,Blaine,1118,1065,1008,980,916,936,1057,1121,1176,1150
33,Number of Rooms: 7,OK,Blaine,849,715,664,670,672,594,604,706,668,687
34,Number of Rooms: 8,OK,Blaine,457,373,483,368,343,319,369,293,397,413
35,Number of Rooms: 9+,OK,Blaine,288,304,321,301,318,299,295,328,349,364
36,Owner-Occupied,OK,Blaine,7654,6459,6321,5940,5891,6091,6174,6314,6378,6071
37,Renter-Occupied,OK,Blaine,2871,2761,2379,2394,2148,1970,1924,1844,1783,1964
38,Total Housing Units,OK,Blaine,5198,5189,5138,4925,4847,4723,4834,4983,5000,5052
39,Total Population,OK,Blaine,11972,11122,10651,10198,9832,9810,9777,9680,9634,9556
40,Units in Structure: 1 ATTACHED,OK,Blaine,39,27,27,29,53,40,53,51,53,72
41,Units in Structure: 1 DETACHED,OK,Blaine,3959,3937,3915,3809,3709,3696,3742,3760,3787,3776
42,Units in Structure: 10-19,OK,Blaine,30,32,24,41,29,16,11,25,18,18
43,Units in Structure: 2,OK,Blaine,160,178,178,141,114,117,123,98,117,134
44,Units in Structure: 20-49,OK,Blaine,14,30,16,6,6,3,4,5,0,0
45,Units in Structure: 3-4,OK,Blaine,3,9,11,8,17,18,9,8,9,8
46,Units in Structure: 5-9,OK,Blaine,135,102,102,88,103,54,75,100,77,110
47,Units in Structure: 50+,OK,Blaine,0,0,0,3,4,2,1,1,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Blaine,11,10,6,13,15,11,17,20,19,46
49,Units in Structure: Mobile Home,OK,Blaine,847,864,859,787,797,766,799,915,920,888
50,Year Built: 1940-1949,OK,Blaine,436,423,432,388,344,527,448,401,408,474
51,Year Built: 1950-1959,OK,Blaine,413,608,616,587,593,621,722,715,651,632
52,Year Built: 1960-1969,OK,Blaine,792,639,610,639,707,1276,1317,1256,1323,1282
53,Year Built: 1970-1979,OK,Blaine,1464,1438,1377,1302,1213,532,528,675,711,680
54,Year Built: 1980-1989,OK,Blaine,671,650,643,558,578,274,292,350,390,346
55,Year Built: 1990-1999,OK,Blaine,292,282,280,290,311,278,307,344,299,263
56,Year Built: 2000-2009,OK,Blaine,175,239,296,303,299,11,36,58,86,126
57,Year Built: 2010-2013,OK,Blaine,66,64,0,0,14,0,2,3,10,31
58,Year Built: before 1940,OK,Blaine,889,846,884,858,788,349,316,297,325,336
0,Avg household size of owner-occupied unit,OK,Bryan,2.41,2.44,2.48,2.52,2.56,2.58,2.58,2.61,2.62,2.64
1,Avg household size of renter-occupied unit,OK,Bryan,2.47,2.57,2.6,2.54,2.5,2.58,2.66,2.58,2.59,2.63
2,FIPS Code,OK,Bryan,40013,40013,40013,40013,40013,40013,40013,40013,40013,40013
3,House Heating Fuel: Electric,OK,Bryan,8367,8766,9255,9562,9711,9788,9957,10395,10950,11334
4,House Heating Fuel: Fuel Oil,OK,Bryan,2,2,9,3,5,3,3,1,2,0
5,House Heating Fuel: Gas,OK,Bryan,4318,4398,4282,3907,4136,3944,3885,3744,3739,3511
6,House Heating Fuel: Propane,OK,Bryan,2914,2749,2472,2583,2421,2393,2340,2294,2103,2029
7,House Heating Fuel: Wood,OK,Bryan,381,400,317,428,367,418,364,404,272,260
26,Median Number of Rooms,OK,Bryan,5.1,5.1,5.2,5.2,5.2,5.3,5.3,5.2,5.3,5.3
27,Number of Rooms: 1,OK,Bryan,379,367,393,449,367,491,560,594,569,495
28,Number of Rooms: 2,OK,Bryan,220,279,312,397,393,416,417,429,352,412
29,Number of Rooms: 3,OK,Bryan,1643,1654,1711,1709,1634,1399,1371,1378,1311,1365
30,Number of Rooms: 4,OK,Bryan,4026,3883,3736,3660,3687,3552,3473,3653,3552,3484
31,Number of Rooms: 5,OK,Bryan,5401,5622,5256,5248,5156,5294,5316,5462,5556,5531
32,Number of Rooms: 6,OK,Bryan,3688,3726,3636,3687,3835,3932,3926,4001,4122,4034
33,Number of Rooms: 7,OK,Bryan,2021,2154,2446,2389,2500,2408,2246,2138,2153,2183
34,Number of Rooms: 8,OK,Bryan,1139,1133,1277,1250,1249,1259,1402,1325,1386,1527
35,Number of Rooms: 9+,OK,Bryan,562,567,756,839,939,1075,1200,1149,1245,1302
36,Owner-Occupied,OK,Bryan,25724,26300,26397,26413,27182,27694,27722,27831,27794,28372
37,Renter-Occupied,OK,Bryan,13308,14340,14917,15464,15206,15183,15689,16153,16955,17139
38,Total Housing Units,OK,Bryan,19079,19385,19523,19628,19760,19826,19911,20129,20246,20333
39,Total Population,OK,Bryan,41195,41865,42494,43079,43595,44003,44529,45068,45759,46457
40,Units in Structure: 1 ATTACHED,OK,Bryan,152,212,200,299,307,297,287,305,297,337
41,Units in Structure: 1 DETACHED,OK,Bryan,13384,13535,13457,13570,13822,13997,14113,14122,14143,14101
42,Units in Structure: 10-19,OK,Bryan,446,504,514,437,381,341,273,381,408,403
43,Units in Structure: 2,OK,Bryan,422,386,404,401,396,407,471,526,548,527
44,Units in Structure: 20-49,OK,Bryan,277,196,232,237,261,169,177,135,154,166
45,Units in Structure: 3-4,OK,Bryan,286,382,350,283,271,314,246,252,285,275
46,Units in Structure: 5-9,OK,Bryan,431,455,505,560,514,626,685,768,762,876
47,Units in Structure: 50+,OK,Bryan,164,151,266,380,426,409,436,342,250,157
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Bryan,24,36,36,16,15,10,24,36,50,50
49,Units in Structure: Mobile Home,OK,Bryan,3493,3528,3559,3445,3367,3256,3199,3262,3349,3441
50,Year Built: 1940-1949,OK,Bryan,979,884,741,802,856,1414,1306,1184,1301,1318
51,Year Built: 1950-1959,OK,Bryan,1435,1618,1719,1457,1503,1539,1553,1513,1681,1628
52,Year Built: 1960-1969,OK,Bryan,1421,1312,1568,1551,1589,4075,3869,3882,3789,3618
53,Year Built: 1970-1979,OK,Bryan,4095,4195,4060,4153,4258,3211,3264,3263,3293,3500
54,Year Built: 1980-1989,OK,Bryan,3760,3673,3659,3554,3344,2556,2573,2610,2708,2760
55,Year Built: 1990-1999,OK,Bryan,3139,3008,2749,2631,2554,4053,4151,4260,4179,4133
56,Year Built: 2000-2009,OK,Bryan,1775,1846,3394,3698,3783,561,681,808,808,838
57,Year Built: 2010-2013,OK,Bryan,871,1438,113,256,374,82,138,322,557,759
58,Year Built: before 1940,OK,Bryan,1604,1411,1520,1526,1499,880,893,846,766,727
0,Avg household size of owner-occupied unit,OK,Caddo,2.58,2.57,2.59,2.64,2.71,2.73,2.73,2.72,2.73,2.71
1,Avg household size of renter-occupied unit,OK,Caddo,2.65,2.73,2.71,2.87,2.81,2.85,2.79,2.87,2.84,2.7
2,FIPS Code,OK,Caddo,40015,40015,40015,40015,40015,40015,40015,40015,40015,40015
3,House Heating Fuel: Electric,OK,Caddo,3700,3833,4123,4238,4372,4534,4755,4736,4714,4799
4,House Heating Fuel: Fuel Oil,OK,Caddo,5,13,26,43,95,179,320,453,594,554
5,House Heating Fuel: Gas,OK,Caddo,5002,4827,4694,4349,4190,3957,3839,3817,3846,3986
6,House Heating Fuel: Propane,OK,Caddo,1446,1369,1286,1276,1252,1195,1095,906,728,681
7,House Heating Fuel: Wood,OK,Caddo,237,223,236,245,223,201,201,201,189,224
